step,expert-forest-875,silvery-lake-873,sage-eon-872,fragrant-armadillo-870,cerulean-cosmos-869
212000.0,0.24001677916887015,0.2567452115661928,0.24411399033803002,0.24091834543482052,0.23604495910413678
213000.0,0.2389948247008175,0.2556348995222349,0.2426717430694151,0.23933595730674648,0.23575480051159067
214000.0,0.23793372949076147,0.2544875202460592,0.24180262166506797,0.23904415431607184,0.23487154181321998
215000.0,0.23664807061979073,0.25311611128495254,0.2420236419137157,0.23748146121918484,0.23375730008100123
216000.0,0.2358882841535221,0.25201060446468376,0.24103241654207735,0.23614654272174035,0.23218810350530594
217000.0,0.23504777638680485,0.25129517350430286,0.24048379241072151,0.2347989215909542,0.2315981231280144
218000.0,0.23452518853710308,0.25114680094399966,0.23996798239980066,0.23414325270818723,0.22988235415276015
219000.0,0.23400612812382612,0.25031529071715525,0.23892824943538765,0.23190557446574664,0.22830536692529776
220000.0,0.2336443526540043,0.24934198368944227,0.23832078393003828,0.2306015539021618,0.22653731302493754
221000.0,0.23358289714625544,0.24932067721988752,0.23751806436161085,0.23038229452692996,0.22541603739451443
222000.0,0.23343891066838596,0.24871724117684155,0.2359705629327909,0.2290673626454448,0.22466964679743537
223000.0,0.23244384623837214,0.2485425386857023,0.2343735896475335,0.22773033009828203,0.22400946134232605
224000.0,0.23066424524135196,0.2476545865677159,0.23364571550783808,0.22629644610223543,0.2233458982591908
225000.0,0.23017530828706403,0.24625491455492027,0.23249234186183743,0.22554185376770736,0.22219655531166915
226000.0,0.2298370909328061,0.2453486421101903,0.23172610820899023,0.22483277601622464,0.22056691267918563
227000.0,0.22912854632473903,0.24494369277425704,0.23022254212022306,0.22428300591773853,0.21975630388875061
228000.0,0.22785309032038245,0.24302232519243502,0.22900319516676323,0.22267110113391142,0.21901815457163648
229000.0,0.22629112190625505,0.24292988305028088,0.22846647894796482,0.2221068431860223,0.21807889247957268
230000.0,0.22409879240539415,0.24108479432448252,0.22677626981134308,0.2200512967173266,0.21671231899028026
231000.0,0.22326073865312834,0.24056518480599146,0.2253093101715653,0.21881340812072791,0.21378193099662524
232000.0,0.22252037760397692,0.24017496172748198,0.2242645093024486,0.2170620231267286,0.213307851398098
233000.0,0.22142292462073507,0.2395219069382113,0.22406410909536043,0.21680702154164574,0.21236040248118715
234000.0,0.21986019565299106,0.23885658438026922,0.2232498516925003,0.21506241403729043,0.21136505676290068
235000.0,0.2185115705731887,0.23865650561141413,0.2228576523238586,0.2130870667929513,0.20964973769479384
236000.0,0.21719637806304565,0.23649985106130003,0.22091743129308405,0.21245420272002802,0.20869105384111053
237000.0,0.21627923847485217,0.23556267842170192,0.2207569998851638,0.21140218899063187,0.20819344766585196
238000.0,0.21570575938825334,0.23423192474484575,0.22017075017756146,0.21081743869199318,0.20752107615283358
239000.0,0.21527978563582362,0.23234620130974107,0.21954223692375885,0.20929426621209726,0.20729883991079326
240000.0,0.2145866749417198,0.2320405649544574,0.2184350059047546,0.2088068227279581,0.2053405942744321
241000.0,0.21381148999221491,0.23134126438445737,0.21726927979280175,0.208054191030066,0.20446131595736644
242000.0,0.21256280421819773,0.230300883328783,0.21608239563020082,0.2074947635905795,0.20363450265553087
243000.0,0.2118878728772396,0.2291867479347043,0.2152113766683593,0.20642224004669907,0.20339540459438787
244000.0,0.21200440917714578,0.22800319383392498,0.2139371764785923,0.2056846769785,0.20358822811005875
245000.0,0.21156517571937758,0.2268384767887992,0.21268217766761854,0.20466129575662315,0.20344676792407923
246000.0,0.21064220259679403,0.22678972216382873,0.21207373053007328,0.20394116323716083,0.20324401914070447
247000.0,0.2092819354693373,0.22595091083652796,0.21095891002838743,0.20354082672112342,0.20132547387389246
248000.0,0.20856491042558373,0.2251849800978423,0.21041853869940216,0.20219137170070298,0.20041906342408425
249000.0,0.20764557052882537,0.22405065862259407,0.2092215360713391,0.20153479116376352,0.1988531708031271
250000.0,0.20732431264321732,0.22247089133523676,0.2080462081701733,0.1997067396785611,0.19842182787951715
251000.0,0.20657185189707528,0.2216465639592886,0.207843163617132,0.19869340746426314,0.19721903729074503
252000.0,0.2056200788834355,0.2206579264832043,0.2072650759347406,0.19781493804726008,0.1968012069093973
253000.0,0.20439709492503386,0.21965233769377326,0.20664953061227756,0.19653215211403982,0.196430281279248
254000.0,0.20429711384961935,0.21883794297018555,0.20632345668317703,0.1956135902620592,0.19629902896525053
255000.0,0.20394340012093784,0.21826481387710092,0.20539245412710672,0.19510985226543345,0.1948537911277623
256000.0,0.20206911941000927,0.21856752135839785,0.20452172920691444,0.19524396427034896,0.19471549337395327
257000.0,0.20123458198742378,0.2165921618316748,0.20324049686558304,0.1944304377727901,0.19437874487370999
258000.0,0.19932218983584174,0.2163498669283585,0.20260917355158248,0.19415113531405262,0.1927502773680975
259000.0,0.19848233554355427,0.215501817284158,0.2015811961062106,0.1928209068551049,0.19204913576307162
260000.0,0.19674982300186147,0.21418692724166047,0.20128122608436544,0.19189198744198835,0.1913618968802747
261000.0,0.19632605940842793,0.21327196467154289,0.20083381485012153,0.19093329124793026,0.1895262023210498
262000.0,0.19561163262829762,0.21260531293428664,0.20008381129757913,0.18981036701503548,0.18944676428374457
263000.0,0.1941169247193428,0.21210195307563398,0.19918721027328687,0.18893912879740574,0.18876599935128988
264000.0,0.19359807318881198,0.21084279659673738,0.1971971859634004,0.18850676862120525,0.187924842821313
265000.0,0.19358267237002247,0.21003692320220266,0.19670441597497984,0.18810015543416406,0.18774452659704507
266000.0,0.1925224307882998,0.20930266698855443,0.19542253088565653,0.18727675135135025,0.18753262340742888
267000.0,0.19180894789292224,0.2083052004847164,0.1950729926839834,0.18675035834636086,0.18677328527927628
268000.0,0.19140062842791408,0.20765190552220097,0.19490473034299738,0.18648195505375775,0.18604385958256803
269000.0,0.19129199665619276,0.20678401091974818,0.19430364451386617,0.18627502294370493,0.18518811997888307
270000.0,0.1905505068010326,0.20545411825776436,0.1940084992056059,0.18583111710689162,0.18498663340995103
271000.0,0.18983062865897476,0.20519541407929834,0.19346512522316497,0.184879055683016,0.1838010050708438
272000.0,0.18935523831624587,0.20305016033971593,0.19258863060580397,0.1843531848201875,0.18293378965085574
273000.0,0.18884402576201853,0.2019135662353503,0.1920316315664308,0.18328611461262537,0.1819055180715225
274000.0,0.18784487525414592,0.20165913321096604,0.1913253568899804,0.18196406274567883,0.1820277957872706
275000.0,0.18706831625158044,0.20008724015699236,0.19062253164167273,0.18083687442252414,0.18179979510602293
276000.0,0.18638578754540489,0.19960284589658026,0.18926335382281614,0.18079361679766273,0.1799054315510741
277000.0,0.1854464799263078,0.19903736417607454,0.18873911469667104,0.18020763737047227,0.17889048058210952
278000.0,0.18522854909810185,0.19841262233738577,0.18849445241840954,0.1799294502553446,0.1788053828214213
