step,divine-moon-1231,fresh-silence-1230,fast-waterfall-1229,graceful-haze-1228,silver-fog-1227
279200,0.328288714680854,0.3570759461261665,0.35273634651679153,0.3696049378253853,0.34957777718085403
279400,0.32828108528632277,0.35702406624335403,0.35267073372382274,0.36948591927069774,0.34945570686835403
279600,0.328313128743354,0.357005755696479,0.35262800911444775,0.369389788899604,0.349388568196479
279800,0.32828718880194774,0.357005755696479,0.3525250122882759,0.36948591927069774,0.34933211067694775
280000,0.3281948731281196,0.35697371223944774,0.3523457215167915,0.3695881531574165,0.3493565247394478
280200,0.32819792488593214,0.35684096077460403,0.352208392415229,0.369640033040229,0.34932295540351027
280400,0.3281140015460884,0.356786029133979,0.35194441536444776,0.3698948548175728,0.34909102180976026
280600,0.3279888794757759,0.356731097493354,0.3518322632648384,0.3700474427081978,0.34906355598944777
280800,0.32801481941718214,0.35669905403632274,0.35174223640936964,0.370128314290229,0.3490070984699165
281000,0.32796904304999464,0.356633441243354,0.3517529175617134,0.37008558968085403,0.3489582703449165
281200,0.32809721687811966,0.3565571472980415,0.3517956421710884,0.37013289192694776,0.34896284798163524
281400,0.3281948731281196,0.356529681477729,0.3518261597492134,0.3702152893878853,0.34884077766913524
281600,0.32818571785468215,0.3564533875324165,0.3518231079914009,0.3703678772785103,0.348668353352729
281800,0.32815214851874464,0.356401507649604,0.35180479744452586,0.3704746888019478,0.3485188172199165
282000,0.32812315681952586,0.356358783040229,0.35162626961249466,0.37064863899726025,0.348412005696479
282200,0.32810637215155714,0.35635725716132277,0.3516140625812446,0.3706135437824165,0.34834639290351027
282400,0.3281323120929634,0.35624968269843216,0.35162016609686964,0.37052809456366653,0.34828535774726027
282600,0.3281262085773384,0.3562252686359321,0.35162626961249466,0.37048384407538526,0.34828535774726027
282800,0.32812468269843215,0.3562237427570259,0.3516308472492134,0.370500628743354,0.34828078011054153
283000,0.32815214851874464,0.35622984627265086,0.3516476319171821,0.37050825813788524,0.34823958138007277
283200,0.3281475708820259,0.35622984627265086,0.3516796753742134,0.37054487923163526,0.34820906380194777
283400,0.3281170533039009,0.3562359497882759,0.35173002937811965,0.37061812141913525,0.34818770149726025
283600,0.3281658814289009,0.3562100098468696,0.35173308113593216,0.3705303833820259,0.34818770149726025
283800,0.32800108650702586,0.35607878426093215,0.3516644165851509,0.37041899422186964,0.3481663391925728
284000,0.3279019043781196,0.35587889412421336,0.3516491577960884,0.3703777954914009,0.348119036946479
284200,0.3278118775226509,0.3557324097492134,0.3514492676593696,0.37045256355780715,0.347972552571479
284400,0.3277355835773384,0.35574156502265086,0.3513134644367134,0.3705029175617134,0.3479878113605415
284600,0.3276730225421821,0.3557140992023384,0.3511913941242134,0.3704617188312446,0.34800612190741653
284800,0.32759367683905716,0.3556225464679634,0.3510998413898384,0.3704922364093696,0.34794966438788527
285000,0.32734343269843214,0.35546538094061964,0.3510540650226509,0.37050139168280716,0.3479527161456978
285200,0.3271588013507759,0.3554318116046821,0.3509869263507759,0.3705074951984321,0.3479527161456978
285400,0.3270168946124946,0.3556103394367134,0.35090300301093214,0.37046782234686965,0.34793135384101026
285600,0.32691618660468214,0.3557079956867134,0.3508343384601509,0.3704891846515571,0.34791609505194776
285800,0.32678572395819777,0.3557354615070259,0.3504650757648384,0.37050139168280716,0.3477848694660103
286000,0.32671934822577586,0.3557797119953071,0.3502209351398384,0.3704617188312446,0.3477375672199165
286200,0.32653471687811964,0.35583464363593215,0.35004927376288525,0.3704128907062446,0.3476330445148384
286400,0.3263874695636665,0.35586821297186966,0.35004927376288525,0.37029692390936964,0.3475399659015571
286600,0.32625166634101027,0.3559353516437446,0.34993941048163524,0.3700955078937446,0.34749113777655716
286800,0.3262104676105415,0.3559658692218696,0.34984175423163527,0.37005583504218215,0.34747282722968215
287000,0.3263020203449165,0.35601774910468215,0.349840228352729,0.36994749763983836,0.3474590943195259
287200,0.3263630555011665,0.35596892097968214,0.349809710774604,0.36985747078436965,0.3474743531085884
287400,0.3264179871417915,0.3559002564289009,0.349724261555854,0.3698010132648384,0.3474789307453071
287600,0.32643172005194776,0.3558148072101509,0.3494892762042915,0.3697674439289009,0.34735075691718215
287800,0.326372210774604,0.3557659790851509,0.3493855164386665,0.3696041748859321,0.3472607300617134
288000,0.32638289192694775,0.3557079956867134,0.34924055794257275,0.3695233033039009,0.3472607300617134
288200,0.3263935730792915,0.35559355476874466,0.34913984993476027,0.36944395760077586,0.3472454712726509
288400,0.326341693196479,0.35545012215155714,0.34912153938788526,0.3693249390460884,0.34725767830390086
288600,0.3263157532550728,0.35537687996405715,0.3491429016925728,0.3692257569171821,0.3472637818195259
288800,0.326341693196479,0.3553250000812446,0.3491230652667915,0.36919829109686964,0.34725767830390086
289000,0.3264362976886665,0.35512053230780716,0.349101702962104,0.3691296265460884,0.34708830574530714
289200,0.326378314290229,0.3550518677570259,0.349071185383979,0.3690258667804634,0.3469250367023384
289400,0.326298968587104,0.35488707283515086,0.3490681336261665,0.3689312622882759,0.3468853638507759
289600,0.3261494324542915,0.3547558472492134,0.3490620301105415,0.3688091919757759,0.34693876961249465
289800,0.32599837044257274,0.3546673462726509,0.34907423714179153,0.3685970948078071,0.3469708130695259
290000,0.325883929524604,0.3545925782062446,0.34905440071601024,0.36848417976874465,0.34689604500311966
290200,0.32574202278632275,0.35456816414374465,0.34896284798163524,0.3684902832843696,0.34685942390936964
290400,0.3256481812335884,0.35455595711249466,0.34884535530585403,0.3684475586749946,0.3468670533039009
290600,0.3255978272296821,0.3544994995929634,0.348802630696479,0.3682919190265571,0.34676939705390086
290800,0.3255062744953071,0.3544674561359321,0.34875838020819777,0.36819731453436966,0.34669768074530716
291000,0.3254604981281196,0.35445830086249464,0.34871260384101027,0.36809050301093216,0.3465588257648384
291200,0.3253872559406196,0.35446135262030715,0.34861494759101025,0.3680279419757759,0.3465130493976509
291400,0.3252789185382759,0.3544827149249946,0.34852339485663525,0.36790434578436965,0.34650999763983836
291600,0.3251202271320259,0.3544094727374946,0.34844404915351024,0.3676998780109321,0.3464977906085884
291800,0.3250363037921821,0.3542431519367134,0.34830977180976025,0.36759611824530714,0.34647948006171336
292000,0.3248699829914009,0.3541882202960884,0.34823042610663524,0.3675015137531196,0.3464916870929634
292200,0.3246929810382759,0.3541485474445259,0.34816023567694776,0.36735502937811965,0.3464916870929634
292400,0.3245464966632759,0.3541195557453071,0.34814497688788526,0.36721617439765086,0.3464276001789009
292600,0.3243794129230415,0.35403105476874464,0.34800459602851025,0.36709028938788524,0.3463085816242134
292800,0.3242870972492134,0.3539364502765571,0.34794050911444774,0.3669499085285103,0.3462444947101509
293000,0.324113909993354,0.3539059326984321,0.34791914680976027,0.36683546761054153,0.34611784676093216
293200,0.32400480965155715,0.3539227173664009,0.34791609505194776,0.3666599915363228,0.34592863777655714
293400,0.32412687996405715,0.3537335083820259,0.34774519661444775,0.3665974305011665,0.3457287476398384
293600,0.3240261719562446,0.3535992310382759,0.34744307259101026,0.36648451546210403,0.34567076424140086
293800,0.32398421028632274,0.35355955818671336,0.3474384949542915,0.36638151863593216,0.3456616089679634
294000,0.32391249397772903,0.35343748787421336,0.34754835823554153,0.3663723633624946,0.3456768677570259
294200,0.32385069588202586,0.3532940552570259,0.347667376790229,0.3662670777179634,0.3456616089679634
294400,0.3237805054523384,0.3531658814289009,0.34771620491522903,0.3661999390460884,0.3456829712726509
294600,0.32351576546210403,0.3530651734210884,0.34777724007147903,0.36613737801093216,0.34564024666327586
294800,0.3235066101886665,0.3529400513507759,0.34771467903632275,0.3660839722492134,0.3455586121417915
295000,0.323527972493354,0.3528332398273384,0.347697894368354,0.36602751472968215,0.3455547974445259
295200,0.32353102425116653,0.3527172730304634,0.3477543518878853,0.3659908936359321,0.34560972908515086
295400,0.3235539124347603,0.35261809090155716,0.34783369759101024,0.3659161255695259,0.3456616089679634
295600,0.3235371277667915,0.35254179695624466,0.34789473274726024,0.3657894776203071,0.3455609009601509
295800,0.323473040852729,0.3524029419757759,0.347923724446479,0.3657757447101509,0.34551970222968215
296000,0.3234516785480415,0.35223051765936964,0.34788557747382276,0.3657940552570259,0.3455288575031196
296200,0.32343489388007274,0.3521588013507759,0.34782149055976025,0.3657620117999946,0.3454937622882759
296400,0.3234112427570259,0.3520855591632759,0.3477070496417915,0.36582609871405714,0.34544188240546336
296600,0.3233257935382759,0.35201994637030715,0.34759871223944777,0.3658047364093696,0.3453777954914009
296800,0.3233074829914009,0.35198637703436964,0.3475666687824165,0.3656391785480415,0.3453411743976509
297000,0.32326018074530716,0.35194670418280716,0.34753462532538526,0.36557966927069774,0.34525725105780714
297200,0.3232357666828071,0.3519344971515571,0.34739424446601025,0.365642230305854,0.3451306031085884
297400,0.32313811043280716,0.35183989265936966,0.3471882508136665,0.36572310188788526,0.34503447273749466
297600,0.3230801270343696,0.35177275398749464,0.3471310303546821,0.365837542805854,0.34499785164374464
297800,0.32300993660468214,0.35159575203436966,0.34713560799140086,0.36596113899726024,0.34491240242499466
298000,0.32296416023749464,0.3514904663898384,0.34708983162421336,0.3660191223956978,0.34478422859686964
298200,0.32294890144843214,0.3513897583820259,0.34704863289374466,0.36612898567694774,0.3446911499835884
298400,0.3229275391437446,0.3513104126789009,0.3469906494953071,0.3661717102863228,0.34460722664374466
298600,0.3229153321124946,0.3512310669757759,0.3469616577960884,0.36612288216132277,0.3445446656085884
298800,0.32287565926093215,0.3511669800617134,0.34686094978827586,0.36620527962226024,0.3445049927570259
299000,0.3228390381671821,0.3511242554523384,0.34687468269843214,0.366069476399604,0.3444622681476509
299200,0.3227459595539009,0.35104185799140086,0.34679991463202586,0.365953509602729,0.3444302246906196
299400,0.3227245972492134,0.3509777710773384,0.3467632935382759,0.365947406087104,0.34440581062811965
299600,0.32271086433905716,0.3508968994953071,0.34673887947577586,0.3660237000324165,0.34432951668280715
299800,0.32272612312811966,0.3507427857257759,0.3467190430499946,0.36607252815741653,0.3440746949054634
300000,0.32273527840155714,0.35060164192694776,0.3466381714679634,0.3662129090167915,0.3439526245929634
300200,0.3227001831867134,0.3504543946124946,0.3465511963703071,0.36619002083319774,0.3438519165851509
300400,0.3226528809406196,0.35038573006171336,0.3464977906085884,0.3660847351886665,0.3437252686359321
300600,0.3226727173664009,0.3503506348468696,0.34641691902655714,0.36609846809882274,0.3435879395343696
300800,0.3226574585773384,0.3501797364093696,0.34622008064765086,0.36609846809882274,0.3434033081867134
301000,0.32252165535468214,0.35005156258124465,0.34608732918280716,0.3660603211261665,0.34324461678046336
301200,0.32244536140936964,0.3499996826984321,0.3459576294757759,0.366045062337104,0.3429516480304634
301400,0.32240568855780716,0.3499615357257759,0.34593016365546336,0.36604048470038525,0.3429165528156196
301600,0.3223049805499946,0.3499920533039009,0.3458614991046821,0.36605269173163524,0.3428661988117134
301800,0.3222454712726509,0.3499859497882759,0.34579283455390086,0.36608320930976024,0.34284788826483836
302000,0.3222057984210884,0.34989592293280714,0.3457241700031196,0.36609846809882274,0.34285246590155716
302200,0.32212645271796336,0.3498287842609321,0.34547239998358836,0.36604658821601027,0.3429470703937446
302400,0.32203642586249465,0.3497997925617134,0.3453381226398384,0.36603132942694777,0.3429348633624946
302600,0.32198912361640086,0.34977995613593216,0.3452160523273384,0.3659580872394478,0.34289366463202586
302800,0.3219082520343696,0.3497357056476509,0.34506270149726026,0.36585737923163525,0.3428738282062446
303000,0.3218472168781196,0.3497418091632759,0.34495360115546336,0.3658039734699165,0.3428387329914009
303200,0.32182280281561965,0.3497326538898384,0.3447918579914009,0.3656986878253853,0.3428265259601509
303400,0.3217693970539009,0.3496777222492134,0.34472319344061964,0.36558882454413527,0.3427960083820259
303600,0.3216610596515571,0.34951216438788524,0.34466215828436964,0.36537520149726027,0.34271055916327586
303800,0.321587054524604,0.3494175598956978,0.3445080445148384,0.36523787239569777,0.34268004158515086
304000,0.321519915852729,0.34930693367499466,0.34440275887030714,0.36513716438788524,0.34263579109686965
304200,0.32144209602851026,0.3492474243976509,0.34434324959296336,0.3650578186847603,0.3425656006671821
304400,0.32136351326483836,0.3492062256671821,0.3442272827960884,0.364970843587104,0.3424923584796821
304600,0.32129179695624466,0.3492046997882759,0.34421049812811966,0.3649052307941353,0.34242216804999465
304800,0.32122771004218215,0.3492077515460884,0.34413420418280716,0.36474501350897903,0.3422039673664009
305000,0.32121016243476025,0.34916350105780714,0.34396177986640086,0.3645954773761665,0.3419705078937446
305200,0.32113463142890086,0.3492138550617134,0.3439556763507759,0.364494769368354,0.34178435066718216
305400,0.3211834595539009,0.349113909993354,0.34402281502265086,0.36441389778632277,0.3416088745929634
305600,0.3211422608234321,0.3490803406574165,0.34403654793280714,0.36427199104804153,0.34141813972968216
305800,0.32105452278632274,0.3490559265949165,0.3440334961749946,0.36415449837226027,0.34129378059882276
306000,0.32106062630194776,0.348985736165229,0.3440609619953071,0.36405836800116653,0.34104658821601025
306200,0.3210667298175728,0.34889036873358836,0.3440930054523384,0.36392103889960403,0.3408268616535103
306400,0.32103316048163527,0.34887968758124466,0.34410063484686965,0.3638371155597603,0.340813128743354
306600,0.320964495930854,0.3489178345539009,0.3441113159992134,0.363725726399604,0.34079024055976026
306800,0.32092177132147903,0.34890410164374464,0.3439396546222603,0.363701312337104,0.34063154915351024
307000,0.3208820984699165,0.3489025757648384,0.34390150764960403,0.3636433289386665,0.34052778938788525
307200,0.3208393738605415,0.3488827393390571,0.343925921712104,0.36355482796210403,0.340477435383979
307400,0.3207134888507759,0.34884917000311966,0.34382902840155716,0.363505999837104,0.34037672737616653
307600,0.32058684090155715,0.34885832527655714,0.34382902840155716,0.363451068196479,0.34018294075507277
307800,0.32052275398749464,0.3487438843585884,0.3438778565265571,0.36337019661444775,0.33999525764960403
308000,0.3204250977374946,0.3487332032062446,0.34392973640936964,0.36323286751288525,0.33982741096991653
308200,0.32037321785468215,0.3487789795734321,0.3439266846515571,0.36312758186835403,0.33982741096991653
308400,0.32031218269843215,0.3487759278156196,0.3438793824054634,0.36300398567694775,0.3397907898761665
308600,0.3202252076007759,0.34856840828436964,0.3438763306476509,0.36293379524726027,0.33976484993476025
308800,0.32015806892890086,0.3484738037921821,0.34385649422186965,0.36280562141913525,0.33964430550116653
309000,0.3201153443195259,0.3483166382648384,0.34374968269843215,0.362785784993354,0.3395146057941353
309200,0.32009703377265086,0.34835478523749464,0.34374663094061964,0.36266981819647903,0.339342181477729
309400,0.32005125740546336,0.3484280274249946,0.3437557862140571,0.3626469300128853,0.339287249837104
309600,0.3199200318195259,0.3484539673664009,0.34353300789374464,0.362627093587104,0.339311663899604
309800,0.31982695320624466,0.3485668824054634,0.34345976570624465,0.362633197102729,0.339372699055854
310000,0.3197857544757759,0.34864622810858836,0.34338042000311964,0.362663714680854,0.33930403450507274
310200,0.3197674439289009,0.3486401245929634,0.3433132813312446,0.36256453255194776,0.33921248177069774
310400,0.3196163819171821,0.3486401245929634,0.34334074715155716,0.36248671272772903,0.3391331360675728
310600,0.3195400879718696,0.3486950562335884,0.34327666023749465,0.3624470398761665,0.33913618782538524
310800,0.31938063362616653,0.3486263916828071,0.34310576179999464,0.3623676941730415,0.3390705750324165
311000,0.319286029133979,0.3485363648273384,0.34289366463202586,0.362346331868354,0.3390217469074165
311200,0.3192967102863228,0.3484738037921821,0.34280668953436966,0.36220137337226027,0.3388874695636665
311400,0.31929060677069776,0.3484402344562446,0.34275633553046336,0.3620991394855415,0.33878981331366653
311600,0.31912581184882277,0.3483051941730415,0.34267851570624464,0.36189314583319776,0.3386738465167915
311800,0.319017474446479,0.3481526062824165,0.34265181282538526,0.3617512390949165,0.3385517762042915
312000,0.3189037964679634,0.34809767464179153,0.3427632019855415,0.36166121223944775,0.33840681770819775
312200,0.3187344239093696,0.34806563118476025,0.34283797005194777,0.3615940735675728,0.33822981575507277
312400,0.31875273445624464,0.34802290657538526,0.34296004036444777,0.36154524544257277,0.3380650208331978
312600,0.31875426033515086,0.3479527161456978,0.34314009407538526,0.361491839680854,0.3379276917316353
312800,0.3187420533039009,0.34789931038397903,0.34326216438788526,0.3614155457355415,0.337834613118354
313000,0.31870848396796336,0.3478474305011665,0.34337813118476024,0.3612446472980415,0.3376705811359321
313200,0.31869475105780715,0.3478153870441353,0.3434971497394478,0.3612019226886665,0.3375256226398384
313400,0.3187039063312446,0.3477497742511665,0.3434651062824165,0.361107318196479,0.33742033699530716
313600,0.31867949226874465,0.347758929524604,0.3432675049640571,0.36099135139960403,0.33742033699530716
313800,0.31855437019843214,0.34776045540351025,0.34315153816718214,0.3608601258136665,0.33741575935858836
314000,0.3184429810382759,0.34777266243476024,0.3431408570148384,0.3607685730792915,0.3374737427570259
314200,0.3183499024249946,0.34781843880194774,0.3430035279132759,0.36068617561835403,0.3374798462726509
314400,0.3183087036945259,0.34783827522772903,0.34292418221015086,0.360643451008979,0.3374798462726509
314600,0.3182934449054634,0.34787337044257277,0.3428417847492134,0.36053816536444777,0.3374401734210884
314800,0.31826597908515086,0.34787031868476026,0.3427807495929634,0.36049238899726027,0.3373638794757759
315000,0.3182415650226509,0.347917620930854,0.34268233040351026,0.3604496643878853,0.33730742195624464
315200,0.3181408570148384,0.3479679749347603,0.3426579163410103,0.3604389832355415,0.33723341682929153
315400,0.3179531739093696,0.34800764778632276,0.34275252083319774,0.3603535340167915,0.3372151062824165
315600,0.3178036377765571,0.347966449055854,0.3427448914386665,0.3602924988605415,0.33721663216132275
315800,0.3176464722492134,0.34802138069647903,0.34260298470038525,0.3602009461261665,0.33717238167304153
316000,0.31747709969061966,0.3479511902667915,0.34268233040351026,0.3601277039386665,0.337175433430854
316200,0.3173901245929634,0.34791304329413525,0.34276167610663527,0.360088031087104,0.337175433430854
316400,0.3173016236164009,0.3478916809894478,0.34272658089179153,0.36001936653632277,0.337175433430854
316600,0.31728789070624464,0.3478329346515571,0.34269606331366653,0.35997969368476024,0.3371357605792915
316800,0.3173275635578071,0.3477123902179634,0.3426426575519478,0.35993849495429153,0.3370869324542915
317000,0.31729399422186966,0.3476421997882759,0.342595355305854,0.35989119270819775,0.3369099305011665
317200,0.3172543213703071,0.3475659058429634,0.34246718147772903,0.359776751790229,0.33679243782538526
317400,0.31716887215155715,0.3475384400226509,0.342369525227729,0.35951124886054153,0.336687152180854
317600,0.317131488118354,0.3474987671710884,0.342302386555854,0.3593815491535103,0.336650531087104
317800,0.3170376465656196,0.34743010262030716,0.34229933479804153,0.35926863411444776,0.33649946907538525
318000,0.31680113533515086,0.34734770515936964,0.34229780891913525,0.35911604622382276,0.33631636360663525
318200,0.3167622254230415,0.34724394539374465,0.34231306770819775,0.35899397591132276,0.33613020638007274
318400,0.31663328865546336,0.3471615479328071,0.34226423958319774,0.3588635132648384,0.33611799934882275
318600,0.3166577027179634,0.3470928833820259,0.3420933411456978,0.3586819336749946,0.33611494759101024
318800,0.3166821167804634,0.3470257447101509,0.3419697449542915,0.3585980103351509,0.33596846321601026
319000,0.3166668579914009,0.3467922852374946,0.34188734749335403,0.35859648445624465,0.33584944466132277
319200,0.31647688606757274,0.3466747925617134,0.34181105354804153,0.35856444099921336,0.3357502625324165
319400,0.31635481575507274,0.3465771363117134,0.34175459602851027,0.35841261604804153,0.3357014344074165
319600,0.31635786751288525,0.3465130493976509,0.341637103352729,0.35828825691718214,0.33568159798163527
319800,0.31642195442694776,0.3464367554523384,0.34150435188788525,0.35807768562811965,0.33567854622382276
320000,0.31643721321601026,0.3463665650226509,0.3414013550617134,0.3580517456867134,0.33572432259101026
320200,0.3163670227863228,0.3463345215656196,0.3412983582355415,0.3580380127765571,0.33573347786444774
320400,0.316331927571479,0.34631010750311964,0.34127852180976026,0.3580105469562446,0.33558623054999465
320600,0.3162472412921821,0.346184222493354,0.34129072884101025,0.35803190926093215,0.3355183289386665
320800,0.3162274048664009,0.34599119881171336,0.341228167805854,0.35798918465155716,0.3355168030597603
321000,0.3161999390460884,0.3458950684406196,0.341161029133979,0.3579449341632759,0.3355168030597603
321200,0.31618925789374464,0.34582182625311964,0.341008441243354,0.3578259156085884,0.3355305359699165
321400,0.3161785767414009,0.3457546875812446,0.340892474446479,0.35775725105780715,0.3354870484210884
321600,0.3161572144367134,0.3457836792804634,0.3407063172199165,0.3577053711749946,0.33552214363593214
321800,0.3160793946124946,0.34579741219061966,0.34057661751288526,0.3576061890460884,0.33550841072577586
322000,0.3160000489093696,0.34583708504218214,0.340495745930854,0.35757261971015086,0.3355343506671821
322200,0.3159344361164009,0.34580809334296336,0.34043928841132276,0.3575176880695259,0.3354839966632759
322400,0.3158810303546821,0.3458141968585884,0.34032637337226024,0.35748564461249466,0.33529478767890086
322600,0.31594664314765086,0.3457836792804634,0.34027449348944777,0.3574459717609321,0.3352917359210884
322800,0.315929095540229,0.3457379029132759,0.34020888069647903,0.35743986824530716,0.3353192017414009
323000,0.31587187508124465,0.3457104370929634,0.34020430305976024,0.3574459717609321,0.33532530525702586
323200,0.315739886555854,0.3456524536945259,0.3402165100910103,0.3573956177570259,0.3352413819171821
323400,0.31570173958319775,0.3455746338703071,0.340214984212104,0.3573406861164009,0.3351544068195259
323600,0.31565748909491653,0.34551817635077586,0.3401814148761665,0.3572018311359321,0.33509489754218214
323800,0.31562239388007274,0.34540068367499466,0.34016310432929153,0.3570767090656196,0.3351650879718696
324000,0.31561171272772903,0.3453442261554634,0.3401707337238228,0.3569882080890571,0.3351910279132759
324200,0.315605609212104,0.3452252076007759,0.340172259602729,0.35690581062811966,0.33520323494452586
324400,0.31560713509101024,0.34516722420233836,0.3402363465167915,0.35679594734686965,0.33517119148749464
324600,0.31562239388007274,0.34511076668280716,0.34012800911444774,0.35664183357733836,0.3350018189289009
324800,0.3154949829914009,0.34508024910468216,0.3401142762042915,0.3565136597492134,0.3349514649249946
325000,0.31539732674140086,0.3450634644367134,0.34008528450507275,0.3564312622882759,0.3349209473468696
325200,0.3153729126789009,0.3450359986164009,0.3400158570148384,0.35636564949530714,0.3349087403156196
325400,0.3153759644367134,0.3450207398273384,0.33993803719061966,0.3562542603351509,0.33485380867499465
325600,0.31540190437811966,0.3450329468585884,0.3398632691242134,0.3561260865070259,0.3348293946124946
325800,0.3153454468585884,0.3449597046710884,0.3398846314289009,0.3561321900226509,0.33465239265936964
326000,0.3152355835773384,0.3447735474445259,0.3396954224445259,0.3560436890460884,0.33453337410468215
326200,0.31519896248358836,0.3446575806476509,0.33961302498358836,0.3559307740070259,0.33447233894843215
326400,0.31511275032538527,0.3444866822101509,0.33956877449530715,0.3558148072101509,0.33441435554999466
326600,0.31501661995429153,0.34434324959296336,0.3395031617023384,0.3557339356281196,0.3343716309406196
326800,0.31492659309882276,0.3441845581867134,0.3394573853351509,0.35570036629218216,0.3343441651203071
327000,0.31495711067694776,0.3440609619953071,0.3394940064289009,0.35563475349921336,0.33416411140936964
327200,0.3149197266437446,0.3438801453449165,0.3395123169757759,0.35554167488593214,0.33391081551093216
327400,0.31498686531561965,0.3436947510578071,0.3394177124835884,0.3553982422687446,0.3338421509601509
327600,0.3149960205890571,0.3434796021320259,0.33943449715155716,0.35530363777655716,0.3337322876789009
327800,0.31492888191718216,0.3434307740070259,0.33922087410468216,0.3552334473468696,0.3336498902179634
328000,0.31484648445624464,0.3434399292804634,0.3391583130695259,0.35514647224921336,0.33357207039374465
328200,0.3148235962726509,0.3434338257648384,0.33915526131171336,0.3550945923664009,0.3334759400226509
328400,0.31483351448554153,0.3433468506671821,0.33874785164374466,0.3550198242999946,0.33347746590155714
328600,0.3148411438800728,0.34322935799140086,0.33868376472968215,0.3549664185382759,0.33346525887030715
328800,0.31482893684882274,0.34313933113593215,0.3385708496906196,0.35488859871405715,0.3333645508624946
329000,0.314885394368354,0.3430859253742134,0.3385220215656196,0.35483977058905714,0.3332775757648384
329200,0.314964740071479,0.3430035279132759,0.33843962410468215,0.35475432137030716,0.3332104370929634
329400,0.3150532410480415,0.34301726082343215,0.3383434937335884,0.35461394051093215,0.3331249878742134
329600,0.3151325867511665,0.3429669068195259,0.3382671997882759,0.35453764656561965,0.33308378914374465
329800,0.315196673665229,0.34285246590155716,0.33820769051093214,0.3544216797687446,0.33306853035468215
330000,0.315263812337104,0.3428097412921821,0.33814818123358836,0.35432707527655716,0.3330319092609321
330200,0.31525618294257274,0.34277312019843215,0.3380337403156196,0.35425993660468214,0.33299528816718216
330400,0.31518599251288526,0.3427685425617134,0.33796507576483836,0.3541805909015571,0.33294340828436964
330600,0.315135638508979,0.3427075074054634,0.3379574463703071,0.35413786629218214,0.3328442261554634
330800,0.3148251221515571,0.34270903328436964,0.33794829109686964,0.35407683113593214,0.3326885865070259
331000,0.3147442505695259,0.3427212403156196,0.3379162476398384,0.35400206306952586,0.3325726197101509
331200,0.31461760262030714,0.34270903328436964,0.3377728150226509,0.3538738892414009,0.33247648933905716
331400,0.31442229012030715,0.3426449463703071,0.3376248047687446,0.3537365601398384,0.3322857544757759
331600,0.31435972908515086,0.34261748054999464,0.3375790284015571,0.35372740486640086,0.33218046883124464
331800,0.3142559693195259,0.3426373169757759,0.3375347779132759,0.35375792244452586,0.3320370362140571
332000,0.3142254517414009,0.34264799812811964,0.33753782967108836,0.35371214607733836,0.3319607422687446
332200,0.3141888306476509,0.34257780769843216,0.33755308846015086,0.35363585213202586,0.33193785408515086
332400,0.3140644715167915,0.34247175911444777,0.33753782967108836,0.3535717652179634,0.3319439576007759
332600,0.31396223763007275,0.34234358528632275,0.33758360603827586,0.3534756348468696,0.3319775269367134
332800,0.3138439820148384,0.342204730305854,0.33761412361640086,0.35339323738593215,0.33203093269843215
333000,0.31373411873358836,0.342180316243354,0.33765989998358836,0.35320784309882275,0.33213774422186965
333200,0.3137112305499946,0.342271868977729,0.33772246101874465,0.3531597779132759,0.33219572762030714
333400,0.3137005493976509,0.3422260926105415,0.33773466804999464,0.35309111336249466,0.3321911499835884
333600,0.31370817879218216,0.34215132454413527,0.33768889168280714,0.35301481941718216,0.33206145027655715
333800,0.31372038582343215,0.342259661946479,0.3376827881671821,0.35301024178046336,0.3319637940265571
334000,0.3137432740070259,0.34237562874335403,0.33759886482733836,0.3530743286945259,0.3318524048664009
334200,0.3137585327960884,0.342479388508979,0.3375622437335884,0.3531841919757759,0.3317501709796821
334400,0.3137463257648384,0.34252821663397903,0.3374890015460884,0.35323912361640086,0.331688372883979
334600,0.3137219117023384,0.3426121399738228,0.3374249146320259,0.3531963990070259,0.331627337727729
334800,0.3136074707843696,0.34243513802069775,0.33726774910468216,0.3531445191242134,0.331590716633979
335000,0.31355253914374465,0.34238936165351025,0.3371365235187446,0.35302550056952586,0.33160292366522903
335200,0.3135021851398384,0.34242598274726027,0.33698698738593214,0.3530285523273384,0.33161665657538525
335400,0.31342741707343214,0.342448870930854,0.33685347298163526,0.3530590699054634,0.3315998719074165
335600,0.3133450196124946,0.342503802571479,0.3367939637042915,0.35310179451483836,0.33159224251288527
335800,0.31333739021796336,0.34254347542304153,0.336742083821479,0.35310179451483836,0.33160750130194777
336000,0.31335264900702586,0.3425663636066353,0.336662738118354,0.35304075935858836,0.33155867317694776
336200,0.31332670906561966,0.342570941243354,0.33660322884101024,0.35302702644843215,0.33152205208319774
336400,0.3132412598468696,0.34260451057929153,0.3365559265949165,0.35302550056952586,0.33143049934882274
336600,0.31315581062811965,0.34261824348944775,0.3365070984699165,0.3529705689289009,0.33131148079413525
336800,0.3130703614093696,0.34268233040351026,0.3363606140949165,0.3529293701984321,0.33122145393866653
337000,0.31300017097968214,0.34274183968085403,0.33617598274726024,0.3529003784992134,0.33114058235663524
337200,0.31289107063788524,0.34271055916327586,0.33612410286444777,0.35287749031561966,0.3309979126789009
337400,0.31282393196601027,0.34269682625311965,0.336021868977729,0.35287749031561966,0.33094603279608836
337600,0.31275908211249465,0.34276091316718216,0.33587691048163526,0.35290190437811964,0.33088347176093214
