step,dry-monkey-1252,autumn-valley-1250,warm-silence-1248,eager-puddle-1246,still-shape-1243,trim-totem-1221,graceful-durian-1220,graceful-snow-1219,morning-planet-1217,fancy-night-1215,dry-serenity-972,twilight-thunder-971,floral-tree-969,swept-hill-968,rural-bird-966
406800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
407000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
407200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
407400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
407600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
407800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
408000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
408200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
408400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
408600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
408800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
409000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
409200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
409400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
409600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
409800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
410000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
410200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
410400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
410600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
410800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
411000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
411200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
411400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
411600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
411800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
412000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
412200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
412400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
412600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
412800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
413000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
413200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
413400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
413600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
413800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
414000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
414200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
414400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
414600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
414800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
415000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
415200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
415400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
415600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
415800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
416000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
416200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
416400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
416600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
416800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
417000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
417200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
417400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
417600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
417800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
418000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
418200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
418400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
418600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
418800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
419000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
419200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
419400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
419600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
419800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
420000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
420200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
420400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
420600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
420800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
421000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
421200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
421400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
421600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
421800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
422000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
422200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
422400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
422600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
422800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
423000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
423200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
423400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
423600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
423800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
424000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
424200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
424400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
424600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
