step,exalted-dream-1214,comfy-puddle-1212,crimson-snow-1211,splendid-sun-1209,stoic-bird-1208,dulcet-bird-1206,good-deluge-1181,fresh-sound-1180,devout-wave-1179,dandy-leaf-1178,expert-totem-1177
186000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,310.8787228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
186200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,310.6747228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
186400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,310.4417228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
186600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,310.3037228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
186800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,310.13772283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
187000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,310.01972283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
187200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,309.9337228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
187400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,309.7497228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
187600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,309.66172283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
187800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,309.47172283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
188000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,309.3737228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
188200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,309.1817228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
188400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,309.0537228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
188600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,308.93772283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
188800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,308.7277228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
189000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,308.5977228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
189200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,308.4997228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
189400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,308.3817228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
189600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,308.17572283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
189800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,308.03872283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
190000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.94272283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
190200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.8887228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
190400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.7247228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
190600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.6727228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
190800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.62072283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
191000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.56072283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
191200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.4727228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
191400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.2997228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
191600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.1627228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
191800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,307.0587228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
192000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.9947228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
192200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.9567228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
192400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.8767228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
192600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.7737228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
192800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.6417228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
193000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.6057228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
193200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.4827228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
193400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.3487228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
193600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.2427228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
193800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.14472283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
194000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,306.0417228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
194200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.95972283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
194400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.8837228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
194600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.7497228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
194800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.6837228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
195000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.49572283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
195200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.3647228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
195400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.24072283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
195600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.1767228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
195800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.1627228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
196000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,305.0867228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
196200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.97672283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
196400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.8307228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
196600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.75072283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
196800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.6407228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
197000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.4867228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
197200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.34672283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
197400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.2117228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
197600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,304.0757228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
197800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.9027228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
198000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.7857228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
198200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.7177228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
198400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.5977228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
198600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.4977228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
198800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.4057228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
199000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.3457228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
199200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.2237228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
199400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.1477228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
199600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,303.0657228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
199800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.9437228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
200000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.8137228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
200200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.7037228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
200400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.6337228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
200600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.51972283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
200800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.4037228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
201000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.2957228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
201200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.2077228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
201400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,302.0957228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
201600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.94772283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
201800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.8437228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
202000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.7607228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
202200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.6767228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
202400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.5207228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
202600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.3907228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
202800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.25272283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
203000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,301.0787228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
203200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.8887228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
203400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.8327228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
203600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.7607228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
203800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.6387228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
204000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.5067228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
204200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.37572283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
204400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.2677228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
204600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,300.2037228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
204800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.9977228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
205000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.9097228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
205200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.7567228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
205400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.7107228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
205600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.64472283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
205800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.4927228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
206000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.34672283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
206200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.2727228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
206400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.1867228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
206600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,299.01972283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
206800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.88272283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
207000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.76472283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
207200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.6227228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
207400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.5527228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
207600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.5087228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
207800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.4367228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
208000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.3287228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
208200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.26272283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
208400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.10872283308316,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
208600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,298.0467228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
208800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.9807228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
209000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.8527228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
209200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.7427228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
209400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.6067228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
209600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.5217228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
209800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.4697228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
210000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.2477228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
210200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.1177228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
210400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,297.0097228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
210600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.9217228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
210800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.8037228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
211000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.7077228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
211200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.60372283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
211400,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.5067228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
211600,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.41872283308317,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
211800,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.3547228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
212000,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.2447228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
212200,0.002015448166837014,0.0017654481668370138,0.001994940354337014,0.0018855653543370138,0.0018875184793370138,296.0837228330832,0.015122247145662985,0.013810723708162989,0.01736345808316299,0.014868340895662985,0.0053575987081629865
