step,lemon-plant-1160,royal-flower-1159,flowing-frog-1157,neat-galaxy-1156,robust-sunset-1155
307600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
307800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
308000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
308200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
308400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
308600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
308800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
309000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
309200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
309400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
309600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
309800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
310000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
310200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
310400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
310600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
310800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
311000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
311200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
311400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
311600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
311800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
312000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
312200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
312400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
312600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
312800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
313000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
313200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
313400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
313600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
313800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
314000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
314200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
314400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
314600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
314800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
315000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
315200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
315400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
315600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
315800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
316000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
316200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
316400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
316600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
316800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
317000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
317200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
317400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
317600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
317800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
318000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
318200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
318400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
318600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
318800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
319000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
319200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
319400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
319600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
319800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
320000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
320200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
320400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
320600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
320800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
321000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
321200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
321400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
321600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
321800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
322000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
322200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
322400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
322600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
322800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
323000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
323200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
323400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
323600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
323800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
324000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
324200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
324400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
324600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
324800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
325000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
325200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
325400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
325600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
325800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
326000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
326200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
326400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
326600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
326800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
327000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
327200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
327400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
327600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
327800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
328000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
328200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
328400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
328600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
328800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
329000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
329200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
329400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
329600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
329800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
330000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
330200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
330400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
330600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
330800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
331000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
331200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
331400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
331600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
331800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
332000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
332200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
332400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
332600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
332800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
333000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
333200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
333400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
333600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
333800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
334000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
334200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
334400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
334600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
334800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
335000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
335200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
335400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
335600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
335800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
336000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
336200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
336400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
336600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
336800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
337000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
337200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
337400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
337600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
337800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
338000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
338200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
338400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
338600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
338800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
339000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
339200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
339400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
339600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
339800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
340000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
340200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
340400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
340600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
340800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
341000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
341200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
341400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
341600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
341800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
342000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
342200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
342400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
342600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
342800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
343000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
343200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
343400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
343600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
343800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
344000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
344200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
344400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
344600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
344800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
345000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
345200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
345400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
345600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
345800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
346000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
346200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
346400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
346600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
346800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
347000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
347200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
347400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
347600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
347800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
348000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
348200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
348400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
348600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
348800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
349000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
349200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
349400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
349600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
349800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
350000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
350200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
350400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
350600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
350800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
351000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
351200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
351400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
351600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
351800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
352000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
352200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
352400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
352600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
352800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
353000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
353200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
353400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
353600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
353800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
354000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
354200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
354400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
354600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
354800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
355000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
355200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
355400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
355600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
355800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
356000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
356200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
356400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
356600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
356800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
357000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
357200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
357400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
357600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
357800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
358000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
358200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
358400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
358600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
358800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
359000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
359200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
359400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
359600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
359800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
360000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
360200,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
360400,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
360600,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
360800,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
361000,0.0028524823126733225,0.0022177166876733226,0.0022611194654511,0.0029121611321177667,0.0021200604376733225
