step,scarlet-salad-1226,easy-frost-1225,major-music-1224,valiant-wildflower-1223,generous-durian-1222
407400,0.3812451050617134,0.346519915852729,0.3216328308917915,0.293144671712104,0.3033512757160103
407600,0.3812267945148384,0.34635664680976025,0.3215702698566353,0.29301802376288527,0.3033360169269478
407800,0.3812206909992134,0.34620100716132274,0.32150313118476026,0.29291121223944777,0.30319563606757277
408000,0.3811428711749946,0.3459995911456978,0.32136580208319776,0.2927570984699165,0.3030171082355415
408200,0.3810833618976509,0.34579817513007277,0.32128340462226024,0.29273421028632274,0.302904193196479
408400,0.3810681031085884,0.34567305305976026,0.321208636555854,0.2927326844074165,0.3028462097980415
408600,0.38105437019843214,0.345573870930854,0.32117048958319777,0.29270979622382276,0.302788226399604
408800,0.3810024903156196,0.3454479859210884,0.32114912727851025,0.29266630867499466,0.302629534993354
409000,0.38098112801093215,0.3453716919757759,0.321123187337104,0.29259917000311964,0.3024616883136665
409200,0.3809719727374946,0.34525877693671336,0.32107435921210403,0.29252440193671336,0.3024189637042915
409400,0.3809445069171821,0.3452053711749946,0.3210362122394478,0.2925121949054634,0.302348773274604
409600,0.38078276375311965,0.3451092408039009,0.3210102722980415,0.2924420044757759,0.30230604866522903
409800,0.38066145638007276,0.3449505493976509,0.32096907356757276,0.29240385750311965,0.30213667610663525
410000,0.3805302307941353,0.344810931477729,0.3209248230792915,0.2923794434406196,0.30200087288397903
410200,0.38041731575507276,0.3447163269855415,0.32079512337226024,0.29235502937811964,0.30192000130194774
410400,0.38037459114569777,0.34462935188788524,0.32064558723944775,0.2923138306476509,0.3018253968097603
410600,0.3803059265949165,0.3445332215167915,0.3205631897785103,0.2922894165851509,0.301701800618354
410800,0.3802693055011665,0.34437605598944776,0.320457904133979,0.2922421143390571,0.30156904915351024
411000,0.38024641731757275,0.3442036316730415,0.3203694031574165,0.2920910523273384,0.301408831868354
411200,0.3801777527667915,0.344109027180854,0.3202473328449165,0.291948382649604,0.30124251106757277
411400,0.38014113167304153,0.34405256966132275,0.320146624837104,0.2918438599445259,0.3011387513019478
411600,0.3800739930011665,0.34395186165351027,0.3200886414386665,0.2917385742999946,0.30101973274726024
411800,0.379948870930854,0.34373366096991653,0.3200153992511665,0.29165312508124464,0.30091597298163525
412000,0.379839007649604,0.34356428841132275,0.319902484212104,0.29162413338202586,0.300774066243354
412200,0.3797321961261665,0.3433750794269478,0.319804827962104,0.29159819344061966,0.3006855652667915
412400,0.37965132454413525,0.34324690559882276,0.31974226692694774,0.29150206306952586,0.300645892415229
412600,0.37952620247382274,0.34317976692694774,0.31968733528632276,0.2913708374835884,0.30057722786444774
412800,0.379320208821479,0.34312178352851025,0.3196064637042915,0.29130217293280714,0.30046431282538527
413000,0.37914473274726024,0.3429516480304634,0.319542376790229,0.2912365601398384,0.300371234212104
413200,0.37899214485663524,0.3428356812335884,0.3194645569660103,0.2911907837726509,0.3003010437824165
413400,0.37882429817694774,0.3427441284992134,0.3194233582355415,0.29111906746405714,0.300255267415229
413600,0.37866255501288526,0.3426983521320259,0.319401995930854,0.29101835945624466,0.3001621888019478
413800,0.378545062337104,0.3425945923664009,0.31936995247382277,0.29099699715155714,0.30004622200507275
414000,0.37843672493476027,0.34251219490546336,0.3193272278644478,0.29096647957343214,0.2999645874835884
414200,0.378343646321479,0.34243818977851026,0.3192356751300728,0.2908734009601509,0.29986616829413526
414400,0.37817732552069777,0.3423229859210884,0.319231097493354,0.29081694344061965,0.29975935677069776
414600,0.378032367024604,0.34225737312811966,0.319176165852729,0.29078947762030716,0.29973799446601024
414800,0.377885882649604,0.3421826050617134,0.31912276009101026,0.29078947762030716,0.29969603279608836
415000,0.3777683899738228,0.3421337769367134,0.3191120789386665,0.29074370125311966,0.299657122883979
415200,0.377605120930854,0.3420422242023384,0.319109027180854,0.2906201050617134,0.29959151009101026
415400,0.37742506721991653,0.34199339607733836,0.319102923665229,0.29055754402655715,0.2994946167804634
415600,0.377354876790229,0.34193693855780716,0.3190678284503853,0.29048125008124465,0.2994290039874946
415800,0.37728316048163524,0.34190031746405714,0.318950335774604,0.2904156372882759,0.29943815926093215
416000,0.3771732972003853,0.3418331787921821,0.31879622200507274,0.2902744934894478,0.29942290047186965
416200,0.37710005501288524,0.3417248413898384,0.318675677571479,0.29017912605780716,0.2994320557453071
416400,0.377049701008979,0.34158217171210403,0.318596331868354,0.29009672859686964,0.2994290039874946
416600,0.37692305305976026,0.341466204915229,0.3185444519855415,0.2899853394367134,0.2994473145343696
416800,0.37684981087226027,0.34138228157538525,0.3184750244953071,0.2898472473956978,0.29945189217108836
417000,0.3766544983722603,0.3412640259601509,0.31837736824530716,0.2897656128742134,0.29945189217108836
417200,0.376500384602729,0.3411755249835884,0.3183178589679634,0.2897579834796821,0.2994274781085884
417400,0.37630964973944775,0.34103438118476026,0.31820646980780715,0.2897244141437446,0.2994152710773384
417600,0.37612959602851026,0.340953509602729,0.31813017586249465,0.28965803841132276,0.2993817017414009
417800,0.3760151551105415,0.340898577962104,0.3180630371906196,0.28963667610663524,0.2993511841632759
418000,0.3759174988605415,0.34083449104804153,0.31802183846015086,0.28957869270819775,0.29932982185858836
418200,0.375767962727729,0.3407002137042915,0.3179180786945259,0.28956343391913525,0.29923826912421336
418400,0.3756123230792915,0.3406132386066353,0.31786925056952586,0.2895573304035103,0.2991131470539009
418600,0.37545820930976026,0.34055983284491653,0.3178417847492134,0.28953596809882276,0.2990124390460884
418800,0.37535139778632276,0.34048506477851026,0.31782500008124465,0.28948408821601024,0.2988796875812446
419000,0.375267474446479,0.34035078743476027,0.3177838013507759,0.2894306824542915,0.2988445923664009
419200,0.375206439290229,0.3402470276691353,0.3177700684406196,0.289372699055854,0.29879576424140086
419400,0.3751118347980415,0.3402470276691353,0.3177288697101509,0.2893147156574165,0.2987896607257759
419600,0.374919574055854,0.3402470276691353,0.3176769898273384,0.289195697102729,0.2987896607257759
419800,0.37478682259101026,0.34020659187811964,0.3176434204914009,0.2891499207355415,0.2987896607257759
420000,0.374657122883979,0.3401379273273384,0.3176373169757759,0.2890537903644478,0.2987896607257759
420200,0.37457014778632275,0.3399212525226509,0.3176373169757759,0.2890537903644478,0.2986706421710884
420400,0.37449385384101025,0.33993803719061966,0.3176327393390571,0.2890537903644478,0.2986340210773384
420600,0.37431074837226025,0.3399441407062446,0.3176312134601509,0.2890537903644478,0.29853789070624465
420800,0.3741673157550728,0.33993803719061966,0.31762358406561964,0.28901411751288525,0.2984860108234321
421000,0.37403609016913525,0.3399288819171821,0.3176159546710884,0.2889774964191353,0.29843107918280715
421200,0.37388426521796336,0.3399288819171821,0.3176159546710884,0.28893782356757275,0.29838835457343216
421400,0.37378203133124466,0.3399288819171821,0.31752363899726027,0.28884932259101026,0.2982433960773384
421600,0.37368437508124464,0.3399288819171821,0.31749312141913527,0.28883406380194776,0.2981182740070259
421800,0.37359892586249466,0.3399288819171821,0.31742293098944774,0.28881727913397903,0.29809538582343215
422000,0.3735287354328071,0.3399243042804634,0.3173435852863228,0.28880202034491653,0.2980709717609321
422200,0.3734036133624946,0.3399151490070259,0.31722456673163524,0.2887943909503853,0.29804808357733836
422400,0.3732845948078071,0.33988615730780714,0.31716963509101026,0.2886700318195259,0.2980282471515571
422600,0.37312285164374465,0.3398358033039009,0.31712080696601025,0.2885830567218696,0.29797178963202586
422800,0.37298247078436964,0.3397579834796821,0.31705672005194774,0.2884602234699165,0.2979351685382759
423000,0.37289702156561966,0.33975035408515086,0.31697127083319776,0.2883465454914009,0.2978604004718696
423200,0.37279936531561964,0.33967253426093214,0.31694075325507276,0.28826719978827586,0.29781920174140086
423400,0.3727322266437446,0.3396053955890571,0.31677138069647903,0.28819090584296336,0.2976315186359321
423600,0.3726742432453071,0.33956877449530715,0.31669508675116653,0.28814512947577586,0.29751936653632277
423800,0.3725018189289009,0.33951079109686966,0.316606585774604,0.28811461189765086,0.2974926636554634
424000,0.37226683357733836,0.33945891121405714,0.3165547058917915,0.2880657837726509,0.2974957154132759
424200,0.3721874878742134,0.33929106453436964,0.3165196106769478,0.2880657837726509,0.2974957154132759
424400,0.3720776245929634,0.33912626961249465,0.31643721321601026,0.28805510262030715,0.29748808601874466
424600,0.3720410034992134,0.33901793221015086,0.3163212464191353,0.2880184815265571,0.2974758789874946
424800,0.3719570801593696,0.3389355347492134,0.31623884895819776,0.28797728279608836,0.2974011109210884
425000,0.37192045906561966,0.3387371704914009,0.3162251160480415,0.28796660164374466,0.2973248169757759
425200,0.3718609497882759,0.33860594490546336,0.316215960774604,0.28796049812811964,0.2972912476398384
425400,0.3718456909992134,0.33848387459296336,0.316234271321479,0.28796049812811964,0.2972805664874946
425600,0.37176787117499466,0.33837706306952586,0.31623732307929153,0.28796049812811964,0.29725615242499465
425800,0.3716473267414009,0.33822447517890086,0.316246478352729,0.28796049812811964,0.2972347901203071
426000,0.3715161011554634,0.33802611092108836,0.316246478352729,0.28796049812811964,0.29719816902655716
426200,0.3713909790851509,0.3379467652179634,0.316246478352729,0.28794829109686965,0.2971050904132759
426400,0.37137114265936966,0.3377422974445259,0.3162449524738228,0.2878964112140571,0.2970898316242134
426600,0.37131010750311966,0.33760115364569776,0.3162449524738228,0.28789030769843216,0.2970806763507759
426800,0.3711498902179634,0.3375157044269478,0.3162449524738228,0.2878765747882759,0.29705626228827586
427000,0.3710110352374946,0.33741652229804153,0.3162449524738228,0.2878018067218696,0.2970348999835884
427200,0.37089812019843216,0.3372563050128853,0.3162449524738228,0.28772017220038526,0.29696089485663524
427400,0.3707623169757759,0.33712507942694775,0.3162449524738228,0.2876545594074165,0.2969441101886665
427600,0.3706005738117134,0.33703047493476024,0.31624190071601027,0.28761030891913525,0.2968830750324165
427800,0.37051207283515086,0.3369358704425728,0.31623274544257274,0.28756758430976026,0.296776263508979
428000,0.3704083130695259,0.3368305847980415,0.31621138313788527,0.2875118897296821,0.2967549012042915
428200,0.37034270027655714,0.336723773274604,0.31620222786444774,0.2875073120929634,0.2967549012042915
428400,0.37033354500311966,0.3366612122394478,0.3161533997394478,0.2874767945148384,0.2967426941730415
428600,0.37028471687811965,0.3365986512042915,0.31606947639960403,0.28742796638983836,0.29667479256171336
428800,0.37010008553046336,0.3364826844074165,0.3160175965167915,0.28738676765936966,0.29664580086249465
429000,0.3699902222492134,0.3364643738605415,0.31600844124335403,0.28735014656561964,0.29658858040351027
429200,0.36990172127265086,0.33637739876288525,0.31599776009101027,0.28730742195624465,0.2965481446124946
429400,0.3697918579914009,0.33619734505194776,0.31594588020819775,0.28728911140936964,0.29646345833319776
429600,0.3697430298664009,0.33608443001288524,0.3158894226886665,0.28728911140936964,0.2963780091144478
429800,0.3696545288898384,0.33601423958319776,0.3158329651691353,0.2872814820148384,0.29632307747382275
430000,0.3695171997882759,0.3359760926105415,0.31579634407538526,0.2872540161945259,0.2962849305011665
430200,0.3694363282062446,0.3359440491535103,0.315617816243354,0.2872540161945259,0.29623152473944775
430400,0.36935087898749464,0.33572661140936966,0.315593402180854,0.28724638679999465,0.2962254212238228
430600,0.36926542976874466,0.3356106446124946,0.31555220345038526,0.2872387574054634,0.2962299988605415
430800,0.3691204712726509,0.33556792000311964,0.315507952962104,0.28716704109686964,0.2962727234699165
431000,0.3689373658039009,0.33553892830390086,0.31546065071601026,0.28710905769843215,0.296251361165229
431200,0.36883360603827586,0.3354962036945259,0.31539961555976026,0.287028949055854,0.29617659309882277
431400,0.3687634156085884,0.3354397461749946,0.31528059700507277,0.287041156087104,0.29617354134101026
431600,0.3686260865070259,0.3354290650226509,0.31516920784491653,0.28704725960272903,0.29614607552069777
431800,0.36854216316718214,0.33540159920233836,0.31511885384101024,0.28698164680976024,0.2961445496417915
432000,0.36840254524726024,0.3353466675617134,0.3150349305011665,0.28699080208319777,0.296123187337104
432200,0.368260638508979,0.3353375122882759,0.3149983094074165,0.286943499837104,0.296123187337104
432400,0.368108050618354,0.3353375122882759,0.31497542122382277,0.28692976692694777,0.296086566243354
432600,0.36803938606757275,0.3353375122882759,0.31490828255194775,0.28690535286444774,0.2960270569660103
432800,0.3680180237628853,0.33532377937811964,0.31479841927069774,0.28683516243476026,0.29595381477851024
433000,0.367961566243354,0.3353161499835884,0.3147175476886665,0.286809222493354,0.2958637879230415
433200,0.367937152180854,0.33529936531561966,0.31466109016913524,0.28678633430976025,0.29582564095038527
433400,0.3678791687824165,0.3352825806476509,0.31460005501288524,0.28677260139960403,0.29582106331366653
433600,0.367833392415229,0.3352123902179634,0.3145832703449165,0.28677260139960403,0.295756976399604
433800,0.367772357258979,0.3351956055499946,0.3145512268878853,0.2867817566730415,0.29572798470038525
434000,0.367729632649604,0.3351788208820259,0.3144901917316353,0.28677412727851026,0.2956501648761665
434200,0.3676670716144478,0.33517271736640086,0.31440626839179153,0.286760394368354,0.2956150696613228
434400,0.367650286946479,0.3351666138507759,0.314275042805854,0.286729876790229,0.295610492024604
434600,0.36763045052069776,0.33515593269843214,0.3141400025226509,0.2866680786945259,0.295610492024604
434800,0.36763045052069776,0.3351498291828071,0.3141033814289009,0.286571185383979,0.295543353352729
435000,0.36755110481757275,0.3351498291828071,0.3140469239093696,0.28652846077460403,0.2953709290363228
435200,0.36743513802069777,0.3350475952960884,0.3140041992999946,0.286546771321479,0.29525496223944775
435400,0.36742598274726024,0.3349819825031196,0.3140041992999946,0.286552874837104,0.295189349446479
435600,0.367393939290229,0.33491789558905716,0.31394774178046336,0.286552874837104,0.29510390022772903
435800,0.36738020638007274,0.33485686043280716,0.3138897583820259,0.2865315125324165,0.2949787781574165
436000,0.3673771546222603,0.3348293946124946,0.31384093025702586,0.2864460633136665,0.294908587727729
436200,0.3673771546222603,0.33477751472968215,0.3137905762531196,0.2863987610675728,0.2947956726886665
436400,0.3673771546222603,0.33468291023749464,0.3137432740070259,0.286381976399604,0.29472700813788527
436600,0.3673771546222603,0.33462568977851026,0.31373869637030716,0.286381976399604,0.2946858094074165
436800,0.36737105110663526,0.33461043098944776,0.31373411873358836,0.2863667176105415,0.29460493782538527
437000,0.36737105110663526,0.3345554993488228,0.3137310669757759,0.286357562337104,0.294560687337104
437200,0.36736799934882275,0.3344807312824165,0.31368986824530715,0.28635603645819774,0.2945027039386665
437400,0.3673618958331978,0.33442961433905716,0.3136547730304634,0.28634688118476026,0.2944721863605415
437600,0.367357318196479,0.33433500984686965,0.3136303589679634,0.28627363899726027,0.2944248841144478
437800,0.36729475716132276,0.33422896126288526,0.31355101326483836,0.2862309143878853,0.2943623230792915
438000,0.36726118782538525,0.33418013313788525,0.31346174934882276,0.2861958191730415,0.2943440125324165
438200,0.3671955750324165,0.33417708138007274,0.31344496468085403,0.2861530945636665,0.2943440125324165
438400,0.3671337769367134,0.33417097786444777,0.3134373352863228,0.2861393616535103,0.29434096077460403
438600,0.3671322510578071,0.3341084168292915,0.313390033040229,0.28613020638007275,0.29434096077460403
438800,0.3670895264484321,0.334087054524604,0.3133320496417915,0.286095111165229,0.294334857258979
439000,0.3670864746906196,0.334093158040229,0.31322066048163527,0.28601118782538526,0.294292132649604
439200,0.3670864746906196,0.3340367005206978,0.31313826302069775,0.28597456673163524,0.29424788216132275
439400,0.3670864746906196,0.33398176888007275,0.3131016419269478,0.285954730305854,0.29410139778632277
439600,0.3670864746906196,0.333971087727729,0.3130657837726509,0.2858845398761665,0.2940083191730415
439800,0.3670864746906196,0.333934466633979,0.3130535767414009,0.28581282356757276,0.2938862488605415
440000,0.3670864746906196,0.333836810383979,0.31306730965155716,0.28573347786444775,0.2938297913410103
440200,0.367015521321479,0.3337605164386665,0.31307951668280715,0.28569380501288527,0.29376112679022903
440400,0.366948382649604,0.33367811897772903,0.3130749390460884,0.2856205628253853,0.2936619446613228
440600,0.36684920052069775,0.3336140320636665,0.31307799080390086,0.28553206184882274,0.2936115906574165
440800,0.366692034993354,0.33358504036444775,0.3130688355304634,0.28550459602851025,0.29356276253241653
441000,0.3665730164386665,0.33355452278632275,0.3130505249835884,0.2854633972980415,0.2935246155597603
441200,0.36645399788397903,0.33352705696601026,0.31301695564765086,0.28538405159491653,0.2934284851886665
441400,0.36633269051093215,0.3334736512042915,0.31301695564765086,0.28529097298163525,0.2933743164874946
441600,0.36628691414374465,0.33337141731757275,0.31301695564765086,0.28528792122382274,0.29330412605780715
441800,0.3662777588703071,0.33334700325507277,0.31301695564765086,0.28527724007147903,0.29323088387030716
442000,0.36628996590155716,0.33333174446601027,0.3130108521320259,0.2852558777667915,0.2931927368976509
442200,0.3662808106281196,0.333287493977729,0.3129742310382759,0.285222308430854,0.29313322762030714
442400,0.3662304566242134,0.333232562337104,0.31290861824530714,0.2851765320636665,0.2930920288898384
442600,0.36617705086249464,0.3331059143878853,0.3128597901203071,0.28506514290351026,0.29301420906561965
442800,0.3661724732257759,0.3330036805011665,0.31279265144843216,0.2849690125324165,0.2929402039386665
443000,0.3661907837726509,0.3329380677081978,0.3126736328937446,0.28488051155585403,0.29291044929999466
443200,0.3662274048664009,0.3328938172199165,0.31255766609686964,0.2848286316730415,0.2928860352374946
443400,0.3662274048664009,0.332774798665229,0.3124798462726509,0.284813372883979,0.2928661988117134
443600,0.3662274048664009,0.33259474495429153,0.31234709480780715,0.284813372883979,0.2928661988117134
443800,0.3662274048664009,0.332524554524604,0.3122662232257759,0.2847813294269478,0.2928524659015571
444000,0.3661251709796821,0.3325215027667915,0.3121884034015571,0.28474776009101027,0.2927899048664009
444200,0.3660198853351509,0.3325215027667915,0.31204039314765086,0.284703509602729,0.2927868531085884
444400,0.3660198853351509,0.3325215027667915,0.31196867683905716,0.28462034920233836,0.2927792237140571
444600,0.3659069702960884,0.3324787781574165,0.3118984864093696,0.2846157715656196,0.29270598152655714
444800,0.36581694344061966,0.332463519368354,0.3118389771320259,0.28460661629218215,0.2926724121906196
445000,0.36575590828436966,0.33242689827460403,0.3118359253742134,0.2845417664386665,0.2926647827960884
445200,0.3657238648273384,0.33233458260077586,0.3118145630695259,0.28446852425116653,0.29264494637030714
445400,0.3657162354328071,0.3322964356281196,0.3116543457843696,0.28439223030585403,0.29263273933905715
445600,0.3657162354328071,0.33226286629218216,0.3115124390460884,0.2843426392414009,0.29262053230780716
445800,0.36568876961249464,0.3321880982257759,0.31144682625311965,0.2843517945148384,0.29261442879218214
446000,0.3655255005695259,0.3321621582843696,0.31139799812811964,0.28435942390936964,0.2926098511554634
446200,0.3654263184406196,0.33211943367499464,0.31132475594061965,0.2843533203937446,0.2925961182453071
446400,0.3653805420734321,0.3321026490070259,0.31132170418280714,0.2843487427570259,0.29252592781561965
446600,0.3653271363117134,0.3320934937335884,0.31129271248358836,0.2843365357257759,0.2924709961749946
446800,0.3653057740070259,0.3320553467609321,0.3112805054523384,0.28430144051093215,0.2924236939289009
447000,0.3653057740070259,0.33198363045233836,0.31121794441718215,0.28426939705390086,0.2923962281085884
447200,0.3653057740070259,0.3319592163898384,0.31115385750311964,0.28426939705390086,0.2923504517414009
447400,0.36529356697577586,0.3318676636554634,0.31107756355780714,0.2842510865070259,0.29234129646796336
447600,0.36518828133124465,0.3318218872882759,0.31100737312811966,0.28413359383124465,0.29233061531561966
447800,0.3651837036945259,0.3318035767414009,0.31092726448554153,0.28400999763983836,0.2923214600421821
448000,0.3651135132648384,0.33175322273749464,0.310905902180854,0.2839367554523384,0.29229399422186964
448200,0.3650753662921821,0.3317516968585884,0.3108845398761665,0.28393370369452586,0.2922573731281196
448400,0.3650753662921821,0.3317516968585884,0.310869281087104,0.2838940308429634,0.2921841309406196
448600,0.36506926277655716,0.3317471192218696,0.31078840950507275,0.28382536629218214,0.29211699226874466
448800,0.3650555298664009,0.3316662476398384,0.31073958138007274,0.2837689087726509,0.2920315430499946
449000,0.36503569344061965,0.33160063484686964,0.31069990852851026,0.28372008064765086,0.29194456795233836
449200,0.36502043465155715,0.33159147957343216,0.3106487915851509,0.28364836433905716,0.29185759285468216
449400,0.36503569344061965,0.3315746949054634,0.31061064461249466,0.28361326912421336,0.2917568848468696
449600,0.36503874519843216,0.33154112556952586,0.3105877564289009,0.2835858033039009,0.2916760132648384
449800,0.36503264168280714,0.3315350220539009,0.3105816529132759,0.2835796997882759,0.2915753052570259
450000,0.36491667488593216,0.33137556770819776,0.3105816529132759,0.28350722054022903,0.29142729500311965
450200,0.3648632691242134,0.331291644368354,0.3105694458820259,0.28342940071601025,0.29127470711249465
450400,0.3647808716632759,0.331224505696479,0.31054960945624466,0.283360736165229,0.2911694214679634
450600,0.3647396729328071,0.33112532356757274,0.3105480835773384,0.2833454773761665,0.2910671875812446
450800,0.3646740601398384,0.33103682259101025,0.3105358765460884,0.283299701008979,0.2909771607257759
451000,0.36468474129218215,0.330907122883979,0.31053435066718216,0.28325239876288527,0.2908993409015571
451200,0.36473356941718216,0.3308674500324165,0.31050078133124465,0.2832249329425728,0.29078947762030716
451400,0.3647396729328071,0.3308613465167915,0.3104870484210884,0.2831745789386665,0.2906811402179634
451600,0.3646801636554634,0.33085524300116653,0.3104778931476509,0.283104388508979,0.29060332039374465
451800,0.36460692146796336,0.33079420784491653,0.3104458496906196,0.28306624153632276,0.2905163452960884
452000,0.3645641968585884,0.33076369026679153,0.3103527710773384,0.2830158875324165,0.29043394783515086
452200,0.3644467041828071,0.33075911263007274,0.3102581665851509,0.28291670540351027,0.2903698609210884
452400,0.3643719361164009,0.33067213753241653,0.3101971314289009,0.2828388855792915,0.2902752564289009
452600,0.36431700447577586,0.330650775227729,0.31014754036444775,0.2827824280597603,0.29015928963202586
452800,0.3642895386554634,0.330650775227729,0.31014754036444775,0.2827656433917915,0.29009825447577586
453000,0.3643109009601509,0.33056532600897903,0.31013838509101027,0.28274275520819775,0.2900585816242134
453200,0.3642941162921821,0.3304508850910103,0.31008345345038524,0.28268477180976026,0.29000822762030715
453400,0.364275042805854,0.33044478157538526,0.310063617024604,0.2826130555011665,0.2899532959796821
453600,0.364250628743354,0.33036238411444774,0.310051409993354,0.2825421021320259,0.28982588509101026
453800,0.36418501595038527,0.33027998665351027,0.310051409993354,0.28249556282538524,0.28974577644843214
454000,0.36414534309882274,0.330266253743354,0.309984271321479,0.28248640755194776,0.28968245247382274
454200,0.36413008430976024,0.3302021668292915,0.3099125550128853,0.28241316536444777,0.2896496460773384
454400,0.36407210091132275,0.33012739876288527,0.3098225281574165,0.28231703499335403,0.28964201668280715
454600,0.3640049622394478,0.3299946472980415,0.30981337288397903,0.282207171712104,0.28964201668280715
454800,0.36393477180976025,0.3299275086261665,0.30978132942694775,0.28213545540351026,0.2896160767414009
455000,0.36390730598944776,0.3297810242511665,0.3097752259113228,0.28208815315741653,0.28959471443671336
455200,0.36384627083319776,0.32971541145819777,0.3097431824542915,0.28199583748358836,0.2895718262531196
455400,0.36376845100897903,0.32958723763007275,0.309734027180854,0.2819737122394478,0.28953520515936965
455600,0.36370588997382275,0.32955977180976026,0.30968977669257275,0.28196455696601025,0.28947111824530714
455800,0.36365095833319777,0.32955672005194775,0.3096172974445259,0.281932513508979,0.28939787605780715
456000,0.36360060432929153,0.32957197884101025,0.3095440552570259,0.28190047005194774,0.2893917725421821
456200,0.363444964680854,0.329521624837104,0.3095013306476509,0.28184553841132276,0.2893765137531196
456400,0.36337630013007277,0.32943617561835403,0.3094982788898384,0.281804339680854,0.28933531502265086
456600,0.36337019661444775,0.329411761555854,0.30946165779608836,0.281804339680854,0.289232318196479
456800,0.36337019661444775,0.32940718391913526,0.3094525025226509,0.281804339680854,0.2891338990070259
457000,0.3633686707355415,0.32940718391913526,0.3094387696124946,0.281804339680854,0.2890644715167915
457200,0.36332747200507276,0.32937666634101026,0.30940520027655716,0.281804339680854,0.28894392708319777
457400,0.36332594612616653,0.3293720887042915,0.3093624756671821,0.281804339680854,0.28889815071601027
457600,0.36332594612616653,0.3293720887042915,0.30934416512030716,0.281804339680854,0.288853900227729
457800,0.36332594612616653,0.3293720887042915,0.30934416512030716,0.281804339680854,0.28880202034491653
458000,0.363316790852729,0.3293720887042915,0.30932280281561964,0.281804339680854,0.28869673470038526
458200,0.36327559212226024,0.3293720887042915,0.3093060181476509,0.28175398567694776,0.2886570618488228
458400,0.3632282898761665,0.329338519368354,0.3092861817218696,0.28175398567694776,0.28859297493476027
458600,0.3632282898761665,0.3292805359699165,0.3092755005695259,0.2817341492511665,0.2885197327472603
458800,0.36320387581366653,0.32923781136054153,0.3092663452960884,0.2817143128253853,0.288475482258979
459000,0.36315809944647903,0.32921797493476024,0.30925261238593216,0.281663958821479,0.2884174988605415
459200,0.3631367371417915,0.3291889832355415,0.30925261238593216,0.28166090706366653,0.28836104134101026
459400,0.3631367371417915,0.32912642220038524,0.3090832398273384,0.28158919075507277,0.2882145569660103
459600,0.36313215950507277,0.32906538704413524,0.30901762703436964,0.28154951790351024,0.288182513508979
459800,0.3631306336261665,0.32908064583319774,0.3089047119953071,0.28154951790351024,0.28817183235663524
460000,0.36306196907538524,0.32914168098944774,0.3088390992023384,0.28154036263007276,0.2881687805988228
460200,0.36301619270819774,0.32913557747382277,0.3088390992023384,0.2815205262042915,0.28815047005194777
460400,0.36299177864569776,0.3291279480792915,0.3088390992023384,0.28150679329413525,0.2881123230792915
460600,0.362926165852729,0.32911574104804153,0.30883757332343215,0.2814716980792915,0.288048236165229
460800,0.36285292366522903,0.32911574104804153,0.30883452156561964,0.2814701722003853,0.2879841492511665
461000,0.36285292366522903,0.3291096375324165,0.3087536499835884,0.28146254280585403,0.28792158821601027
461200,0.3628498719074165,0.3291035340167915,0.30862242439765086,0.28146254280585403,0.28784071663397903
461400,0.362779681477729,0.3290775940753853,0.30859038094061964,0.28146101692694775,0.28773848274726027
461600,0.3626911805011665,0.3290775940753853,0.3085858033039009,0.28146101692694775,0.287645404133979
461800,0.36266829231757275,0.32903944710272903,0.3085690186359321,0.2814549134113228,0.28758589485663527
462000,0.36266829231757275,0.329021136555854,0.3085583374835884,0.28145186165351027,0.2874821350910103
462200,0.36263930061835403,0.328990618977729,0.30855070808905716,0.28145186165351027,0.28740278938788527
462400,0.362553851399604,0.328905169758979,0.30855070808905716,0.281444232258979,0.28732344368476026
462600,0.36246687630194774,0.32882124641913524,0.30853544929999466,0.28143355110663526,0.2872532532550728
462800,0.36242567757147903,0.328728167805854,0.30852019051093216,0.28141218880194774,0.28717009285468215
463000,0.3623676941730415,0.32867476204413526,0.3084759400226509,0.281407611165229,0.28709379890936965
463200,0.36230208138007275,0.3286350891925728,0.3084728882648384,0.28135115364569774,0.28699919441718214
463400,0.36227156380194775,0.3285237000324165,0.3084622071124946,0.28129469612616653,0.2869518921710884
463600,0.3621906922199165,0.3285114930011665,0.3084576294757759,0.2812283203937446,0.2868755982257759
463800,0.36209151009101026,0.32849165657538526,0.30845305183905714,0.2811657593585884,0.2868755982257759
464000,0.3620808289386665,0.3284565613605415,0.3084042237140571,0.2810993836261665,0.28680388191718215
464200,0.362053363118354,0.32841841438788527,0.3083706543781196,0.2810993836261665,0.2867474243976509
464400,0.3620381043292915,0.328392474446479,0.3083401367999946,0.2810932801105415,0.28662382820624466
464600,0.3620381043292915,0.3283245728351509,0.30832182625311966,0.2810932801105415,0.2865612671710884
464800,0.3620381043292915,0.3283245728351509,0.30829130867499466,0.28109175423163524,0.2865032837726509
465000,0.3620381043292915,0.32832304695624465,0.3082638428546821,0.28104597786444774,0.2864285157062446
465200,0.3620381043292915,0.32832304695624465,0.3082485840656196,0.2809361145831978,0.2863972351886665
465400,0.3620060608722603,0.3282696411945259,0.30818449715155716,0.2808132813312446,0.28639113167304153
465600,0.36196638802069775,0.32826048592108836,0.30810362556952586,0.2807980225421821,0.28639113167304153
465800,0.3619648621417915,0.32826048592108836,0.30805784920233836,0.2807980225421821,0.286388079915229
466000,0.3619648621417915,0.3282559082843696,0.3079846070148384,0.28081022957343216,0.2863377259113228
