step,silver-yogurt-958,fragrant-fog-956,fast-pine-954,smooth-wildflower-952,major-morning-950
266600,6.361800745924295e-09,2.2654276371492088e-08,4.011341928761292e-09,1.2328168069730694e-09,1.2559483526103365e-08
266800,6.359685743306809e-09,2.2641562676811722e-08,4.0092792592816284e-09,1.2305463696626884e-09,1.254188377805554e-08
267000,6.3548104868582644e-09,2.2622343335415573e-08,4.007262743854767e-09,1.2289093596906664e-09,1.2533637041428625e-08
267200,6.351175207280901e-09,2.2615523762731238e-08,3.983983729721752e-09,1.2270321217422442e-09,1.2522487994465203e-08
267400,6.348617704460269e-09,2.2611169200881243e-08,3.973035678228598e-09,1.2262607387847346e-09,1.2506030436926219e-08
267600,6.346357547121206e-09,2.2596919495299073e-08,3.9684869730660655e-09,1.2268541946247602e-09,1.2501073898274484e-08
267800,6.34533969465223e-09,2.2580059044763345e-08,3.95868096636498e-09,1.2283101306909128e-09,1.2492589455959102e-08
268000,6.340036610291699e-09,2.25751223825732e-08,3.958952790594772e-09,1.2272285375425351e-09,1.2486378153653277e-08
268200,6.331749319299362e-09,2.257236281222319e-08,3.959634953254465e-09,1.226146902760794e-09,1.246349135008984e-08
268400,6.255819636619142e-09,2.2558942523037695e-08,3.950166901911523e-09,1.2251655315265175e-09,1.2453386395022692e-08
268600,6.219623028408394e-09,2.255193715106074e-08,3.942021358643855e-09,1.2235638474633603e-09,1.2445271882488562e-08
268800,6.204974083157122e-09,2.2515359576757987e-08,3.939507785960528e-09,1.222752798318849e-09,1.2426352297839616e-08
269000,6.193160970169309e-09,2.2489684538273824e-08,3.940502119048617e-09,1.2227407593379258e-09,1.2412855941029699e-08
269200,6.1651204315282815e-09,2.2446380591040205e-08,3.931448649269198e-09,1.2228013220039191e-09,1.2401054644978204e-08
269400,6.161997929271523e-09,2.2407134845497945e-08,3.921224248082389e-09,1.2230668838819625e-09,1.2391636810410445e-08
269600,6.109624198918917e-09,2.234786721649895e-08,3.918686698051177e-09,1.2233199210565093e-09,1.2388708368199497e-08
269800,6.108646165292608e-09,2.231797803509128e-08,3.9110481728221735e-09,1.223486961049458e-09,1.2369156709296503e-08
270000,6.057541166587521e-09,2.2292177929983392e-08,3.908271643815464e-09,1.223690381663145e-09,1.235227823498386e-08
270200,6.044193159859823e-09,2.228573430657077e-08,3.894880168386905e-09,1.2239016952686477e-09,1.2340476942401812e-08
270400,6.033616464090619e-09,2.2282268762746638e-08,3.880706360426256e-09,1.2257066889231893e-09,1.2326964077963298e-08
270600,5.9936361984647135e-09,2.2266960140321368e-08,3.878667522577706e-09,1.226984836649736e-09,1.2333007091275272e-08
270800,5.976615681524411e-09,2.225659721105666e-08,3.879322540284447e-09,1.2274646923882138e-09,1.2330804741861323e-08
271000,5.9237657418220735e-09,2.224755513841048e-08,3.880004605799625e-09,1.2268571783491389e-09,1.2321624331956826e-08
271200,5.920002418835502e-09,2.2240811168444674e-08,3.874661525654632e-09,1.2255424661211656e-09,1.236453020525552e-08
271400,5.90908423234171e-09,2.221732886206751e-08,3.872262455129061e-09,1.2250118697210155e-09,1.2416368919132559e-08
271600,5.889980368017911e-09,2.2176668522388976e-08,3.861797350651619e-09,1.223798343913396e-09,1.2447181580582667e-08
271800,5.885294765417548e-09,2.213025640171451e-08,3.850308672587177e-09,1.2232146094637297e-09,1.2445147523632016e-08
272000,5.877815515559215e-09,2.2108711961871252e-08,3.851692804979212e-09,1.221368312043225e-09,1.2439239333028596e-08
272200,5.870107497307764e-09,2.20912249881966e-08,3.855678401554208e-09,1.2210317167082874e-09,1.246164820986606e-08
272400,5.8539121085277035e-09,2.2073674575684432e-08,3.858954353980204e-09,1.2205391454467307e-09,1.2472295075199868e-08
272600,5.842585346083062e-09,2.2060757737946135e-08,3.861815627698162e-09,1.2191019686802473e-09,1.2459933144276514e-08
272800,5.839317081951512e-09,2.2047594024771078e-08,3.863219882882518e-09,1.219161421123216e-09,1.2488614534872378e-08
273000,5.7840639673678584e-09,2.2016464183011175e-08,3.865500284444545e-09,1.2229224785609283e-09,1.2499149337069637e-08
273200,5.770163912649506e-09,2.1971810794385593e-08,3.8671706288628815e-09,1.2269043524193446e-09,1.2497305437036976e-08
273400,5.756934366718536e-09,2.195473197685871e-08,3.867814787200663e-09,1.2269231186579077e-09,1.249173903553058e-08
273600,5.752578028511701e-09,2.194267041330522e-08,3.868932237083289e-09,1.2269503399386927e-09,1.248374519036144e-08
273800,5.749325966697416e-09,2.193835225983154e-08,3.869821348784219e-09,1.226988875085988e-09,1.2478475221872065e-08
274000,5.74728535943092e-09,2.19342738867756e-08,3.869513362508847e-09,1.2270098062594492e-09,1.2467200730115202e-08
274200,5.746015423885309e-09,2.1926679687200856e-08,3.863556308214555e-09,1.2270234446554174e-09,1.2460079416160008e-08
274400,5.702043545663393e-09,2.1918776047652466e-08,3.856560949061505e-09,1.2270234446554174e-09,1.244950049300586e-08
274600,5.69919748547032e-09,2.191726307734787e-08,3.852523491193471e-09,1.227025196726128e-09,1.247024308814737e-08
274800,5.694852853177501e-09,2.1913920511540397e-08,3.847599069212171e-09,1.2270281492254842e-09,1.2491010403098413e-08
275000,5.689266870112508e-09,2.1907303762724872e-08,3.844419275977895e-09,1.2273447640154256e-09,1.2478823072092915e-08
275200,5.6875694605385e-09,2.1902737797063754e-08,3.841863459308481e-09,1.2320590762893158e-09,1.2476519078291615e-08
275400,5.681971611964931e-09,2.188408839559619e-08,3.83826152805522e-09,1.2354481951359908e-09,1.2471422908277852e-08
275600,5.665951669647784e-09,2.1862297455016444e-08,3.830724286391085e-09,1.2393500080365438e-09,1.2463436799975414e-08
275800,5.654935020249496e-09,2.185330729917445e-08,3.824728620621665e-09,1.2427894269251283e-09,1.244888151244461e-08
276000,5.6432929614047556e-09,2.184155368026297e-08,3.809015765993129e-09,1.2446979592850571e-09,1.2443982653348451e-08
276200,5.6381873995980936e-09,2.1837253321582706e-08,3.797821043760585e-09,1.2446082428563265e-09,1.243985390392277e-08
276400,5.627065452484814e-09,2.1821153828316397e-08,3.789617529503797e-09,1.2445823746598528e-09,1.2433693463709261e-08
276600,5.618598485773729e-09,2.1794080366788204e-08,3.780442004580609e-09,1.2436433792506474e-09,1.2429938058000634e-08
276800,5.614558505617762e-09,2.1772699657085504e-08,3.77907226345453e-09,1.241682541508471e-09,1.2420943981683585e-08
277000,5.612248759473415e-09,2.1744908734744328e-08,3.771625824156022e-09,1.2402092686158994e-09,1.2416556356004138e-08
277200,5.605411815268191e-09,2.1722918731176266e-08,3.767164389462119e-09,1.239217638226986e-09,1.2426878828047938e-08
277400,5.563190779572791e-09,2.1710902336352644e-08,3.76172203803149e-09,1.2372037075381037e-09,1.2422838899933675e-08
277600,5.560558923034531e-09,2.1698942091058493e-08,3.759302712874613e-09,1.236914990571103e-09,1.2416484135996386e-08
277800,5.559199763721656e-09,2.1694872346517124e-08,3.753963466468502e-09,1.2354747086495976e-09,1.240731804449946e-08
278000,5.556984910420892e-09,2.1684009251371483e-08,3.747701145945248e-09,1.2346404246188492e-09,1.2402065121402961e-08
278200,5.555276159224798e-09,2.1679028600063432e-08,3.7438942571133005e-09,1.2378304804772089e-09,1.2401279371465623e-08
278400,5.552234092626174e-09,2.1672653845172807e-08,3.737979033940908e-09,1.2415676611809978e-09,1.2427939337367189e-08
278600,5.549685350159095e-09,2.166807983039476e-08,3.732774419423768e-09,1.243254055260934e-09,1.2435486841655408e-08
278800,5.547472765876638e-09,2.1659506563298514e-08,3.72571986803627e-09,1.2444878461081998e-09,1.2458182770125337e-08
279000,5.540476619159129e-09,2.1648308201616118e-08,3.717563291927295e-09,1.2444921100585038e-09,1.2468581278568536e-08
279200,5.533243856159498e-09,2.1619302660591533e-08,3.7143998640742915e-09,1.2443670364958859e-09,1.2464829290265156e-08
279400,5.5207927777967125e-09,2.1600660937010074e-08,3.7082274056965403e-09,1.2442723414107792e-09,1.245398968327538e-08
279600,5.51410158505794e-09,2.1597755944791075e-08,3.70657849899092e-09,1.2432625068337089e-09,1.2447539755877646e-08
279800,5.5104459016630525e-09,2.1586104497622882e-08,3.7022834069311283e-09,1.2416854870689331e-09,1.2438716532475746e-08
280000,5.509296425315613e-09,2.1573418270554034e-08,3.6978650454211337e-09,1.2401725237032313e-09,1.2431047070188272e-08
280200,5.505666103577944e-09,2.1566029198560877e-08,3.694632516593188e-09,1.2397247464712713e-09,1.2429260273782994e-08
280400,5.499042540768606e-09,2.1553135737956142e-08,3.6921996536543045e-09,1.2438583496532374e-09,1.2429058011964589e-08
280600,5.4924944731249425e-09,2.1539102577905478e-08,3.6893894259093507e-09,1.2461321037549045e-09,1.242166941875511e-08
280800,5.462702047653867e-09,2.15305284954892e-08,3.6797370844832145e-09,1.2460125015101298e-09,1.2416541093906996e-08
281000,5.457692776877909e-09,2.152048252448968e-08,3.6738401869296222e-09,1.2474888101687842e-09,1.2412252212157249e-08
281200,5.452292992091934e-09,2.1516926497489042e-08,3.666089511827897e-09,1.246249620862061e-09,1.2400834945719419e-08
281400,5.447544425968287e-09,2.150227726774312e-08,3.664714320200657e-09,1.2452662546957871e-09,1.2396830194327801e-08
281600,5.415324792756859e-09,2.1495373352803382e-08,3.661806569771331e-09,1.2439324258151085e-09,1.2392019421020306e-08
281800,5.4098378693412386e-09,2.1489150875408924e-08,3.657827641473377e-09,1.242368891790635e-09,1.238399895825415e-08
282000,5.392577155649558e-09,2.1482791170979176e-08,3.6523648792863295e-09,1.2405755242528294e-09,1.2377266753182958e-08
282200,5.3417462467231225e-09,2.147505044625131e-08,3.649755959261869e-09,1.239385732931808e-09,1.2356053361028962e-08
282400,5.3093609821142085e-09,2.1465176781865214e-08,3.647514911636618e-09,1.2374069512099961e-09,1.2350529297183721e-08
282600,5.267650586560091e-09,2.1461506533732022e-08,3.644352816051244e-09,1.235983912439842e-09,1.2346915326949537e-08
282800,5.2507336742446675e-09,2.1450578573806167e-08,3.638382248261074e-09,1.2347536257339975e-09,1.234405982292186e-08
283000,5.232637174251709e-09,2.144125505268435e-08,3.6334728212294998e-09,1.2346887540148899e-09,1.2359382999677093e-08
283200,5.206064659230014e-09,2.1431030904767168e-08,3.627307409298508e-09,1.2367881996322438e-09,1.2350589127796407e-08
283400,5.198483372936824e-09,2.1426787174400053e-08,3.6229605114568297e-09,1.2392675149963672e-09,1.2344998547714203e-08
283600,5.194940026764794e-09,2.1421417473188598e-08,3.614139505031533e-09,1.2421540150631127e-09,1.2344685346860063e-08
283800,5.192212240018312e-09,2.1403420927962324e-08,3.611295706917872e-09,1.2431580521943264e-09,1.2329742685168732e-08
284000,5.18824148226793e-09,2.1387561114499798e-08,3.612371193839614e-09,1.2434956224438576e-09,1.2321230695444552e-08
284200,5.1851806702474246e-09,2.1377955725099262e-08,3.612918055007075e-09,1.2440838741134552e-09,1.2313717299289317e-08
284400,5.1785808696802604e-09,2.137468894242156e-08,3.611944229819919e-09,1.2447814792815315e-09,1.2308523769655189e-08
284600,5.1759849739596575e-09,2.1356424090984705e-08,3.610979421725391e-09,1.2458742301713066e-09,1.2307020322982476e-08
284800,5.1601995731953565e-09,2.1341541860120383e-08,3.6095972218153083e-09,1.2469633971223804e-09,1.233213420270829e-08
285000,5.159273456373237e-09,2.1332231998211215e-08,3.6061134009446327e-09,1.2477552914502699e-09,1.2344164242866773e-08
285200,5.1489863137077485e-09,2.1316486620986952e-08,3.6043475773461786e-09,1.2488428902113213e-09,1.2358458607170109e-08
285400,5.141939547759211e-09,2.1303117939824867e-08,3.600784691248915e-09,1.2487788546289291e-09,1.2368272898910515e-08
285600,5.1407965800942534e-09,2.1279816520003436e-08,3.598366861423674e-09,1.2485685992047468e-09,1.2361496878193767e-08
285800,5.137839317187476e-09,2.127603262319644e-08,3.5970216250014175e-09,1.248231153855306e-09,1.2356411609182327e-08
286000,5.132829127008076e-09,2.12674671450086e-08,3.593274584129391e-09,1.2474229461878483e-09,1.2354643221662576e-08
286200,5.127944135291385e-09,2.125961185914238e-08,3.590584340268377e-09,1.247309304452937e-09,1.2348654303967477e-08
286400,5.126704772512314e-09,2.12555852675822e-08,3.585598696426162e-09,1.2476408621509005e-09,1.2342620085703526e-08
286600,5.125409596740127e-09,2.12432262891582e-08,3.5801379881517104e-09,1.2477537926491866e-09,1.2333432136690803e-08
286800,5.124094235725574e-09,2.1239369065589875e-08,3.5775421410033648e-09,1.248039647322452e-09,1.23271011211179e-08
287000,5.1196107110629274e-09,2.1236631030097097e-08,3.574611679574291e-09,1.2485462594358232e-09,1.2331983437890992e-08
287200,5.116079247746708e-09,2.1231922390368974e-08,3.5728006005097956e-09,1.2488503009500107e-09,1.2345559418508456e-08
287400,5.11100621200522e-09,2.122025483802803e-08,3.5682377642898278e-09,1.2493531625912269e-09,1.2358442543630721e-08
287600,5.103865146488529e-09,2.1211535340681653e-08,3.565377697939409e-09,1.248122247915484e-09,1.2366065109403745e-08
287800,5.100105376215636e-09,2.120627812934872e-08,3.563208443579935e-09,1.2468375082397287e-09,1.2360815798001523e-08
288000,5.099083016935069e-09,2.1196743919121852e-08,3.558695286370872e-09,1.2459240895934531e-09,1.2356155133785851e-08
288200,5.097005404547383e-09,2.1190388742320376e-08,3.5539909695736505e-09,1.2453008381430042e-09,1.2354090275085161e-08
288400,5.091420368641408e-09,2.118451503455021e-08,3.550319677136926e-09,1.2450730446644798e-09,1.2349976423464692e-08
288600,5.089576284728059e-09,2.1177240457775914e-08,3.5472311338269336e-09,1.2450431970123521e-09,1.2348514287496837e-08
288800,5.0868238753165596e-09,2.1160371128925437e-08,3.5458131431020945e-09,1.2448186648139625e-09,1.2346040897948107e-08
289000,5.08313435440555e-09,2.1158041308561026e-08,3.5429290785871093e-09,1.2444911247355694e-09,1.2345472970298754e-08
289200,5.08129881920949e-09,2.114537871189537e-08,3.5422668201445795e-09,1.2444430382008154e-09,1.2351098695878582e-08
289400,5.078902801797236e-09,2.113821418250894e-08,3.5400564077359142e-09,1.244098265379412e-09,1.2356932657664466e-08
289600,5.077016657778488e-09,2.1129338095143835e-08,3.537020832472537e-09,1.2448748282212208e-09,1.23533665866149e-08
289800,5.0755916657097e-09,2.1117785707625014e-08,3.535313489871905e-09,1.244743454142938e-09,1.2345472234776e-08
290000,5.07270531829862e-09,2.1093449376063944e-08,3.533593657262246e-09,1.2445508582037412e-09,1.2339810492867365e-08
290200,5.069376435989925e-09,2.1085823413702354e-08,3.530933011253179e-09,1.2444833011326928e-09,1.2335008122560387e-08
290400,5.058884339215197e-09,2.1081020134400275e-08,3.5284668312152156e-09,1.2443874056189408e-09,1.2328335904226995e-08
290600,5.045691288396714e-09,2.1070078296686612e-08,3.5290487303274443e-09,1.2452961127562556e-09,1.2321391445330176e-08
290800,5.043054886882947e-09,2.1058667511175688e-08,3.529409375868653e-09,1.2451078744424304e-09,1.2328112485721077e-08
291000,5.039241048748755e-09,2.1048640535398233e-08,3.529657201933878e-09,1.2445676537964356e-09,1.233928348734481e-08
291200,5.037132082968965e-09,2.1031059400933305e-08,3.529845814947974e-09,1.2437459846748045e-09,1.2342530695402809e-08
291400,5.031204026312297e-09,2.1025276530223236e-08,3.5300797875115197e-09,1.2431663337642007e-09,1.2336842200588727e-08
291600,5.0249260238888205e-09,2.1019859287180198e-08,3.528889319648343e-09,1.2428583717749575e-09,1.2329477640238284e-08
291800,5.024239461970392e-09,2.1013809969883113e-08,3.526045518065235e-09,1.2421036109377948e-09,1.2327556517255367e-08
292000,5.024239461970392e-09,2.0994157193948704e-08,3.524165011897784e-09,1.2410441667387584e-09,1.2323337995889805e-08
292200,5.022257592440793e-09,2.0987837474895077e-08,3.5209173007699768e-09,1.2406546380516748e-09,1.2315624853265206e-08
292400,5.017530141371296e-09,2.0983439857208408e-08,3.518530522494956e-09,1.239975767897139e-09,1.2306800592498668e-08
292600,5.0136830138935995e-09,2.0980999559244706e-08,3.514556576322825e-09,1.2392975846930998e-09,1.2303011880099302e-08
292800,5.0043036069202795e-09,2.097733202421903e-08,3.5112532117964612e-09,1.2391236994813148e-09,1.2300621007876877e-08
293000,4.995281899927706e-09,2.0970960225297208e-08,3.5097808964712485e-09,1.2388475419122802e-09,1.2296933790678644e-08
293200,4.989588645032406e-09,2.0967760146206604e-08,3.504943703325214e-09,1.238763001898402e-09,1.2289162774209439e-08
293400,4.983989918688758e-09,2.0958079251232054e-08,3.503373185304026e-09,1.238665447989007e-09,1.2284111922111762e-08
293600,4.97934564067104e-09,2.0951908236144234e-08,3.498861637918349e-09,1.2385450963436906e-09,1.22828446059986e-08
293800,4.973040042266508e-09,2.094161963284158e-08,3.497871565311117e-09,1.2380047577364994e-09,1.2278298419654554e-08
294000,4.968563949159233e-09,2.0935893053908305e-08,3.4970430405623087e-09,1.2375364968897351e-09,1.2277567653512511e-08
294200,4.966462893718493e-09,2.092540246981245e-08,3.497080992842516e-09,1.2373254747177764e-09,1.2273486456326754e-08
294400,4.966350337920478e-09,2.0917449113089237e-08,3.4962768999391436e-09,1.2371737592720145e-09,1.2273908174542658e-08
294600,4.965444333482338e-09,2.0908587833323722e-08,3.49671251329009e-09,1.2365602396202657e-09,1.2279977576468148e-08
294800,4.962352022352956e-09,2.0901618900948105e-08,3.4969761357472873e-09,1.2351845934954753e-09,1.2284277869228921e-08
295000,4.960905533590854e-09,2.089923413148287e-08,3.4970452436611232e-09,1.2348054766186944e-09,1.2285895290703452e-08
295200,4.959497885287378e-09,2.08973794275924e-08,3.497213733882898e-09,1.234147523759832e-09,1.2291522619167772e-08
295400,4.957738299754544e-09,2.08931573049409e-08,3.4955658437252346e-09,1.2331491973383013e-09,1.2285313742005366e-08
295600,4.956799762312336e-09,2.088826226223639e-08,3.4894349736080965e-09,1.2325423112691247e-09,1.2283324340306434e-08
295800,4.954340545454405e-09,2.088412606737755e-08,3.487166083671056e-09,1.2342207915405634e-09,1.2281529144370085e-08
296000,4.952601013324953e-09,2.087954355245447e-08,3.485312677353747e-09,1.2346078361036295e-09,1.2278423250355885e-08
296200,4.9499311316481e-09,2.0877639214655908e-08,3.484867481390319e-09,1.2347715454275043e-09,1.2267618310080053e-08
296400,4.94790303867676e-09,2.0876074584286197e-08,3.4831006100188855e-09,1.2351341928396042e-09,1.2265623794416314e-08
296600,4.94431429826081e-09,2.0871397176519535e-08,3.4795210636373586e-09,1.2360742811245995e-09,1.2262367548449005e-08
296800,4.94431429826081e-09,2.0863847854241113e-08,3.4770729316624394e-09,1.2356654761902508e-09,1.2261034052635233e-08
297000,4.940872818520736e-09,2.0848175970311633e-08,3.473852872026839e-09,1.234615885220558e-09,1.2257906741725e-08
297200,4.936845092451403e-09,2.083823750359537e-08,3.471395775000996e-09,1.2341588098707668e-09,1.22486109171982e-08
297400,4.933218267916262e-09,2.082669079556121e-08,3.4694022238435096e-09,1.2329821746925873e-09,1.2240597042911805e-08
297600,4.933218267916262e-09,2.0824902479538165e-08,3.4667890849715555e-09,1.2314211421393662e-09,1.2242677354529219e-08
297800,4.930164103356116e-09,2.081481546151176e-08,3.461644648011797e-09,1.2305530483480709e-09,1.2247503750756339e-08
298000,4.927759846007351e-09,2.0813057336616092e-08,3.4604610843480543e-09,1.2297715658304842e-09,1.2251097674526035e-08
298200,4.927193722470413e-09,2.080898020909161e-08,3.4591923388227475e-09,1.228774929029619e-09,1.2255553866885593e-08
298400,4.9264982475427654e-09,2.0799511429164808e-08,3.4581575485137517e-09,1.2284253926575506e-09,1.226254938910265e-08
298600,4.922045711980294e-09,2.0796566746472678e-08,3.456184824446318e-09,1.2278067798576764e-09,1.2270502534189598e-08
298800,4.920832488014559e-09,2.0794129969997632e-08,3.4540485090162054e-09,1.22747441724802e-09,1.2275167222963734e-08
299000,4.918644529866567e-09,2.078498521559946e-08,3.4531430770368132e-09,1.2269893226446449e-09,1.227394054448272e-08
299200,4.916518230729805e-09,2.078034249883287e-08,3.45176083202392e-09,1.2264738911971218e-09,1.2273217990521612e-08
299400,4.912121369382572e-09,2.0776728074101136e-08,3.451784233443611e-09,1.2263634448228533e-09,1.2264683300206025e-08
299600,4.902919056859467e-09,2.075979692664487e-08,3.4518448446818617e-09,1.2256758247231048e-09,1.2261719667394644e-08
299800,4.888660410512502e-09,2.075486318225961e-08,3.4517122077248885e-09,1.2254081638296555e-09,1.2258661228475853e-08
300000,4.884637958002536e-09,2.07539822966174e-08,3.451670376602989e-09,1.2250778724798295e-09,1.2254217071627771e-08
300200,4.882623930169139e-09,2.0744637747177608e-08,3.450191563003635e-09,1.2240870608803966e-09,1.2251970146759383e-08
300400,4.878460673624074e-09,2.0740541221975217e-08,3.447701985015428e-09,1.2235685450945333e-09,1.225071356511509e-08
300600,4.875893386963037e-09,2.0735957961121043e-08,3.4462658213274544e-09,1.2234054116988524e-09,1.2245406251498725e-08
300800,4.874904611928965e-09,2.0730887260317354e-08,3.4440308417649224e-09,1.2231547580343616e-09,1.2244321254822887e-08
301000,4.873179394737637e-09,2.0727572120488036e-08,3.4428174686129687e-09,1.2225117584918621e-09,1.2243571309578094e-08
301200,4.8711934035050586e-09,2.072402011804586e-08,3.442448895385475e-09,1.2222584749865817e-09,1.223777090428313e-08
301400,4.870024186004462e-09,2.0715267542992244e-08,3.4384579142288096e-09,1.2224006147587563e-09,1.2232622560726103e-08
301600,4.868443172906245e-09,2.0708374355582482e-08,3.4347580821214585e-09,1.2217723568963557e-09,1.2228211120762777e-08
301800,4.862396343202624e-09,2.0705899574785525e-08,3.432942749515e-09,1.2212475718198501e-09,1.2222874518075244e-08
302000,4.859189051131807e-09,2.0696201651765334e-08,3.431512393681224e-09,1.2204245600222485e-09,1.2220087927672374e-08
302200,4.8566397743698975e-09,2.0688960804954304e-08,3.428662336685262e-09,1.2203224437901117e-09,1.2217687517940279e-08
302400,4.854345408283889e-09,2.0681494263680156e-08,3.4274059250438693e-09,1.2200295114450643e-09,1.221497074668787e-08
302600,4.851729160787466e-09,2.0674069990678223e-08,3.4265793362464603e-09,1.2197619338183419e-09,1.2211642197446082e-08
302800,4.8507496387684146e-09,2.066774856118725e-08,3.424442732852251e-09,1.2195164288131277e-09,1.2209021706816037e-08
303000,4.8496226583150115e-09,2.066510641426933e-08,3.4230772660848174e-09,1.219349669845382e-09,1.2207296846977744e-08
303200,4.84863304020533e-09,2.0663542734528084e-08,3.4200199547362864e-09,1.220040370814024e-09,1.2205151847521911e-08
303400,4.845557670385414e-09,2.0645359821019893e-08,3.4180709339304283e-09,1.2197750483278202e-09,1.2201988992127655e-08
303600,4.842931597415223e-09,2.0633588157514815e-08,3.416784095239267e-09,1.2198726785650482e-09,1.2199888162200967e-08
303800,4.835815851922387e-09,2.0629472987504505e-08,3.4153639083545073e-09,1.220329864937142e-09,1.2194289505246259e-08
304000,4.8179494629985165e-09,2.062643048722501e-08,3.4139080416772938e-09,1.22084276368839e-09,1.219055621726195e-08
304200,4.816168693022593e-09,2.0625262872608907e-08,3.4124072491314994e-09,1.2229755194659298e-09,1.2186448621054335e-08
304400,4.81270423166591e-09,2.0619865575416396e-08,3.4113756437748055e-09,1.2229085348536284e-09,1.2187054317103208e-08
304600,4.8118181557310624e-09,2.061425672869599e-08,3.4107784062376023e-09,1.2227906534545419e-09,1.2180436076425494e-08
304800,4.809326714649842e-09,2.0611530367892206e-08,3.4088481933036707e-09,1.2226040006779737e-09,1.2179155597230595e-08
305000,4.8059330751137885e-09,2.060776459200664e-08,3.406274321632319e-09,1.2225227011275486e-09,1.2174990043911649e-08
305200,4.8040982095209905e-09,2.0606762969610504e-08,3.4052938836792723e-09,1.222405624640155e-09,1.217435989520066e-08
305400,4.7947585242458235e-09,2.0602639250882904e-08,3.404427885433936e-09,1.2227045036172779e-09,1.2181090691676388e-08
305600,4.786990033534e-09,2.060022401967343e-08,3.403787387362689e-09,1.2225141003685547e-09,1.2180995094535074e-08
305800,4.782744436604425e-09,2.0592207095743165e-08,3.4036836508988255e-09,1.2222710725484642e-09,1.2184676472654088e-08
306000,4.780027169221102e-09,2.0586413004841653e-08,3.401854669488058e-09,1.2220420786412944e-09,1.2190963977892766e-08
306200,4.772150959120314e-09,2.0579637841078302e-08,3.400514661522358e-09,1.221609719631589e-09,1.2187881717751203e-08
306400,4.7689013675522585e-09,2.0577022689927116e-08,3.397881358224719e-09,1.2213367851787726e-09,1.2186367821104271e-08
306600,4.765920613020169e-09,2.057392814100445e-08,3.3964566818756037e-09,1.2210791579259084e-09,1.21824022293604e-08
306800,4.763970423010688e-09,2.0567199766202693e-08,3.396066861754976e-09,1.2210341626683885e-09,1.2178341675384008e-08
307000,4.763298623589041e-09,2.0566575251873553e-08,3.395640831016511e-09,1.2207971578082066e-09,1.2175060747771083e-08
307200,4.762196741114888e-09,2.0563171044402084e-08,3.395065457933999e-09,1.2206050753471587e-09,1.2173049016711568e-08
307400,4.748911812402223e-09,2.0560296114940924e-08,3.3949752280271195e-09,1.2204731392184698e-09,1.2167393387968461e-08
307600,4.747065941723694e-09,2.0558181958868493e-08,3.3949366547159077e-09,1.2204362867529461e-09,1.2167150374026159e-08
307800,4.745883623591407e-09,2.0557015954075775e-08,3.3948631891767e-09,1.220420917102949e-09,1.2164152411037188e-08
308000,4.743795686129593e-09,2.0553402226702877e-08,3.3947412034218694e-09,1.220278589980639e-09,1.2161220166312381e-08
308200,4.74176646905744e-09,2.054323809327907e-08,3.3932275045334137e-09,1.220202768686951e-09,1.2155530651480895e-08
308400,4.740938617381341e-09,2.053887017405831e-08,3.3917854636023037e-09,1.2201590363081216e-09,1.2157284415281744e-08
308600,4.7392502700027705e-09,2.0534786742548716e-08,3.3908640617585917e-09,1.2200519795835252e-09,1.2160466651006674e-08
308800,4.7387562346346e-09,2.0532194416889027e-08,3.390239419059915e-09,1.2199054856554259e-09,1.2162243618468738e-08
309000,4.732020993797326e-09,2.0527989544327774e-08,3.3890795482494074e-09,1.2197955354120715e-09,1.21662207738793e-08
309200,4.723684429719377e-09,2.052635220475829e-08,3.386808763994331e-09,1.2198188015233313e-09,1.2166942193331254e-08
309400,4.721374687044477e-09,2.0520623467829013e-08,3.386270812366643e-09,1.2197208035247264e-09,1.2167034508375751e-08
309600,4.719331904434743e-09,2.0515759004829937e-08,3.3839573712612925e-09,1.2196255776142362e-09,1.216369370504733e-08
309800,4.7185272078476e-09,2.0512771408548458e-08,3.383652160543482e-09,1.2195967326322776e-09,1.2159796558552927e-08
310000,4.716622981071339e-09,2.0506603252284927e-08,3.382394635209618e-09,1.2193303346175188e-09,1.2157834246295796e-08
310200,4.715865628557303e-09,2.050536706058037e-08,3.381706463467804e-09,1.2192009658795744e-09,1.2155650541689766e-08
310400,4.714083755297249e-09,2.0499357624575998e-08,3.380469633385008e-09,1.2191459404509164e-09,1.2154889362375743e-08
310600,4.71272685459434e-09,2.0495477516535576e-08,3.3771804207327616e-09,1.2189176959442882e-09,1.2151198568177701e-08
310800,4.7118991555739065e-09,2.0493435892721124e-08,3.3762136732173875e-09,1.2186321778073772e-09,1.2146731322160154e-08
311000,4.711372496996047e-09,2.0486187121693256e-08,3.3757007016077534e-09,1.2183818953737102e-09,1.214467392277041e-08
311200,4.710444860556162e-09,2.0481577048953037e-08,3.3744183870754174e-09,1.2177273668589894e-09,1.2141299673973371e-08
311400,4.707883978494198e-09,2.0473999294556844e-08,3.374363899411037e-09,1.2174792007879631e-09,1.2139399426652764e-08
311600,4.707449294955035e-09,2.0472656181436122e-08,3.3743271857233914e-09,1.2171952230854988e-09,1.2136697452591605e-08
311800,4.707120547509103e-09,2.0467539354335207e-08,3.3742179154916396e-09,1.2174249421070815e-09,1.2134594346707717e-08
312000,4.7066179807708775e-09,2.0463054244135304e-08,3.3725388697003478e-09,1.2175262742442072e-09,1.2132588121660515e-08
